"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /todos returns all 200 todos","66","testGetAllTodos","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetAllTodos"
"Verify GET /users/{id} returns correct user data","106","testGetUserById","REST Assured API Test Suite","2026-08-20","failed","2026-08-20","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify Content-Type header and response time for todos","48","testTodoHeaders","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testTodoHeaders"
"Verify GET /photos/{id} returns correct photo data","103","testGetPhotoById","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /users/{id} returns 404 for invalid IDs","88","testGetUserNotFound","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify response structure matches post JSON schema","674","testPostSchemaValidation","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostSchemaValidation"
"Verify PUT /posts/1 fully updates the post","176","testUpdatePost","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testUpdatePost"
"Verify DELETE /posts/1 returns 200","92","testDeletePost","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testDeletePost"
"Verify POST /albums creates a new album and returns 201","112","testCreateAlbum","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testCreateAlbum"
"Verify Content-Type header and response time for comments","59","testCommentHeaders","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCommentHeaders"
"Verify PATCH /posts/1 partially updates the post","108","testPatchPost","REST Assured API Test Suite","2026-08-20","failed","2026-08-20","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPatchPost"
"Verify GET /photos/{id} returns 404 for invalid IDs","162","testGetPhotoNotFound","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /posts/{id} returns correct post data","117","testGetPostById","REST Assured API Test Suite","2026-08-20","failed","2026-08-20","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /comments?postId=1 filters comments by post","77","testFilterCommentsByPostId","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testFilterCommentsByPostId"
"Verify relationship: user has many todos","168","testGetUserTodos","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserTodos"
"Verify GET /comments/{id} returns correct comment data","197","testGetCommentById","REST Assured API Test Suite","2026-08-20","failed","2026-08-20","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /comments/{id} returns 404 for invalid IDs","149","testGetCommentNotFound","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify Content-Type header and response time for photos","47","testPhotoHeaders","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoHeaders"
"Verify GET /users/{id} returns 404 for invalid IDs","146","testGetUserNotFound","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /posts/{id} returns correct post data","123","testGetPostById","REST Assured API Test Suite","2026-08-20","failed","2026-08-20","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /comments/{id} returns correct comment data","94","testGetCommentById","REST Assured API Test Suite","2026-08-20","failed","2026-08-20","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /todos/{id} returns 404 for invalid IDs","168","testGetTodoNotFound","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /users returns all 10 users","48","testGetAllUsers","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetAllUsers"
"Verify POST /comments creates a comment and returns 201","101","testCreateComment","REST Assured API Test Suite","2026-08-20","failed","2026-08-20","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCreateComment"
"Verify GET /albums/{id} returns 404 for non-existent IDs","193","testGetAlbumNotFound","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify relationship: user has many posts","60","testGetUserPosts","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserPosts"
"Verify GET /photos?albumId=1 filters photos by album","104","testFilterPhotosByAlbumId","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testFilterPhotosByAlbumId"
"Verify GET /posts/{id} returns correct post data","104","testGetPostById","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /posts/{id} returns 404 for non-existent IDs","187","testGetPostNotFound","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /comments/{id} returns 404 for invalid IDs","164","testGetCommentNotFound","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /photos returns all 5000 photos","519","testGetAllPhotos","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify GET /users/{id} returns 404 for invalid IDs","165","testGetUserNotFound","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /todos/{id} returns correct todo data","69","testGetTodoById","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /users/{id} returns correct user data","175","testGetUserById","REST Assured API Test Suite","2026-08-20","failed","2026-08-20","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify Content-Type header and response time","47","testAlbumHeaders","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumHeaders"
"Verify relationship: album has many photos linked by albumId","86","testGetAlbumPhotos","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumPhotos"
"Verify GET /posts returns all 100 posts","2427","testGetAllPosts","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetAllPosts"
"Verify GET /albums/{id} returns 404 for non-existent IDs","171","testGetAlbumNotFound","REST Assured API Test Suite","2026-08-20","passed","2026-08-20","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /comments/{id} returns correct comment data","183","testGetCommentById","REST Assured API Test Suite","2026-08-20","failed","2026-08-20","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
