"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /todos/{id} returns correct todo data","83","testGetTodoById","REST Assured API Test Suite","Fri May 01 09:49:13 UTC 2026","passed","Fri May 01 09:49:13 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /users/{id} returns correct user data","71","testGetUserById","REST Assured API Test Suite","Fri May 01 09:49:15 UTC 2026","failed","Fri May 01 09:49:15 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /albums returns all 100 albums","283","testGetAllAlbums","REST Assured API Test Suite","Fri May 01 09:49:08 UTC 2026","passed","Fri May 01 09:49:08 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAllAlbums"
"Verify Content-Type header and response time","51","testAlbumHeaders","REST Assured API Test Suite","Fri May 01 09:49:10 UTC 2026","passed","Fri May 01 09:49:11 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumHeaders"
"Verify relationship: user has many todos","267","testGetUserTodos","REST Assured API Test Suite","Fri May 01 09:49:16 UTC 2026","passed","Fri May 01 09:49:16 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserTodos"
"Verify GET /comments?postId=1 filters comments by post","80","testFilterCommentsByPostId","REST Assured API Test Suite","Fri May 01 09:49:07 UTC 2026","passed","Fri May 01 09:49:07 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testFilterCommentsByPostId"
"Verify response structure matches user JSON schema","72","testUserSchemaValidation","REST Assured API Test Suite","Fri May 01 09:49:15 UTC 2026","passed","Fri May 01 09:49:15 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserSchemaValidation"
"Verify Content-Type header and response time","82","testPostHeaders","REST Assured API Test Suite","Fri May 01 09:49:06 UTC 2026","passed","Fri May 01 09:49:06 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostHeaders"
"Verify POST /albums creates a new album and returns 201","275","testCreateAlbum","REST Assured API Test Suite","Fri May 01 09:49:10 UTC 2026","passed","Fri May 01 09:49:10 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testCreateAlbum"
"Verify DELETE /posts/1 returns 200","130","testDeletePost","REST Assured API Test Suite","Fri May 01 09:49:06 UTC 2026","passed","Fri May 01 09:49:06 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testDeletePost"
"Verify GET /posts/{id} returns 404 for non-existent IDs","283","testGetPostNotFound","REST Assured API Test Suite","Fri May 01 09:49:04 UTC 2026","passed","Fri May 01 09:49:05 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /photos/{id} returns 404 for invalid IDs","269","testGetPhotoNotFound","REST Assured API Test Suite","Fri May 01 09:49:12 UTC 2026","passed","Fri May 01 09:49:12 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /todos/{id} returns correct todo data","72","testGetTodoById","REST Assured API Test Suite","Fri May 01 09:49:13 UTC 2026","passed","Fri May 01 09:49:13 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /todos/{id} returns correct todo data","80","testGetTodoById","REST Assured API Test Suite","Fri May 01 09:49:13 UTC 2026","passed","Fri May 01 09:49:13 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
