"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /albums/{id} returns 404 for non-existent IDs","64","testGetAlbumNotFound","REST Assured API Test Suite","Sat Apr 11 08:49:58 UTC 2026","passed","Sat Apr 11 08:49:58 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /posts/{id} returns 404 for non-existent IDs","61","testGetPostNotFound","REST Assured API Test Suite","Sat Apr 11 08:49:56 UTC 2026","passed","Sat Apr 11 08:49:56 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify response structure matches post JSON schema","644","testPostSchemaValidation","REST Assured API Test Suite","Sat Apr 11 08:49:55 UTC 2026","passed","Sat Apr 11 08:49:56 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostSchemaValidation"
"Verify GET /albums returns all 100 albums","60","testGetAllAlbums","REST Assured API Test Suite","Sat Apr 11 08:49:57 UTC 2026","passed","Sat Apr 11 08:49:57 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAllAlbums"
"Verify GET /users/{id} returns 404 for invalid IDs","41","testGetUserNotFound","REST Assured API Test Suite","Sat Apr 11 08:50:00 UTC 2026","passed","Sat Apr 11 08:50:01 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /users/{id} returns 404 for invalid IDs","53","testGetUserNotFound","REST Assured API Test Suite","Sat Apr 11 08:50:01 UTC 2026","passed","Sat Apr 11 08:50:01 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /todos?completed=true returns only completed todos","52","testFilterCompletedTodos","REST Assured API Test Suite","Sat Apr 11 08:50:00 UTC 2026","passed","Sat Apr 11 08:50:00 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterCompletedTodos"
"Verify GET /posts/{id} returns correct post data","91","testGetPostById","REST Assured API Test Suite","Sat Apr 11 08:49:55 UTC 2026","passed","Sat Apr 11 08:49:55 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /photos returns all 5000 photos","510","testGetAllPhotos","REST Assured API Test Suite","Sat Apr 11 08:49:58 UTC 2026","passed","Sat Apr 11 08:49:59 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify PUT /todos/1 fully updates the todo","60","testUpdateTodo","REST Assured API Test Suite","Sat Apr 11 08:50:00 UTC 2026","failed","Sat Apr 11 08:50:00 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
