"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Content-Type header and response time for todos","52","testTodoHeaders","REST Assured API Test Suite","2026-09-09","passed","2026-09-09","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testTodoHeaders"
"Verify GET /comments/{id} returns 404 for invalid IDs","87","testGetCommentNotFound","REST Assured API Test Suite","2026-09-09","passed","2026-09-09","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /todos/{id} returns 404 for invalid IDs","76","testGetTodoNotFound","REST Assured API Test Suite","2026-09-09","passed","2026-09-09","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify POST /todos creates a todo and returns 201","74","testCreateTodo","REST Assured API Test Suite","2026-09-09","failed","2026-09-09","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testCreateTodo"
"Verify GET /users/{id} returns correct user data","63","testGetUserById","REST Assured API Test Suite","2026-09-09","failed","2026-09-09","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /comments/{id} returns 404 for invalid IDs","49","testGetCommentNotFound","REST Assured API Test Suite","2026-09-09","passed","2026-09-09","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify response structure matches post JSON schema","733","testPostSchemaValidation","REST Assured API Test Suite","2026-09-09","passed","2026-09-09","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostSchemaValidation"
"Verify GET /posts/{id} returns 404 for non-existent IDs","65","testGetPostNotFound","REST Assured API Test Suite","2026-09-09","passed","2026-09-09","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify PUT /albums/1 updates the album and returns 200","70","testUpdateAlbum","REST Assured API Test Suite","2026-09-09","passed","2026-09-09","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testUpdateAlbum"
"Verify GET /todos/{id} returns 404 for invalid IDs","49","testGetTodoNotFound","REST Assured API Test Suite","2026-09-09","passed","2026-09-09","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /todos/{id} returns correct todo data","86","testGetTodoById","REST Assured API Test Suite","2026-09-09","passed","2026-09-09","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify response structure matches album JSON schema","52","testAlbumSchemaValidation","REST Assured API Test Suite","2026-09-09","passed","2026-09-09","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumSchemaValidation"
