"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify relationship: user has many albums","41","testGetUserAlbums","REST Assured API Test Suite","2026-06-09","passed","2026-06-09","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserAlbums"
"Verify GET /albums/{id} returns 404 for non-existent IDs","237","testGetAlbumNotFound","REST Assured API Test Suite","2026-06-09","passed","2026-06-09","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify Content-Type header and response time for users","22","testUserHeaders","REST Assured API Test Suite","2026-06-09","passed","2026-06-09","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserHeaders"
"Verify GET /albums/{id} returns 404 for non-existent IDs","228","testGetAlbumNotFound","REST Assured API Test Suite","2026-06-09","passed","2026-06-09","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify Content-Type header and response time for comments","286","testCommentHeaders","REST Assured API Test Suite","2026-06-09","passed","2026-06-09","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCommentHeaders"
"Verify GET /todos/{id} returns 404 for invalid IDs","237","testGetTodoNotFound","REST Assured API Test Suite","2026-06-09","passed","2026-06-09","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify POST /comments creates a comment and returns 201","108","testCreateComment","REST Assured API Test Suite","2026-06-09","failed","2026-06-09","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCreateComment"
"Verify POST /albums creates a new album and returns 201","124","testCreateAlbum","REST Assured API Test Suite","2026-06-09","passed","2026-06-09","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testCreateAlbum"
"Verify GET /posts/{id} returns correct post data","304","testGetPostById","REST Assured API Test Suite","2026-06-09","failed","2026-06-09","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /photos returns all 5000 photos","484","testGetAllPhotos","REST Assured API Test Suite","2026-06-09","passed","2026-06-09","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify GET /comments?postId=1 filters comments by post","54","testFilterCommentsByPostId","REST Assured API Test Suite","2026-06-09","passed","2026-06-09","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testFilterCommentsByPostId"
