"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /todos/{id} returns correct todo data","54","testGetTodoById","REST Assured API Test Suite","Mon Apr 13 09:58:18 UTC 2026","passed","Mon Apr 13 09:58:18 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify photo URLs are non-null and non-empty","43","testPhotoUrlFormat","REST Assured API Test Suite","Mon Apr 13 09:58:18 UTC 2026","passed","Mon Apr 13 09:58:18 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoUrlFormat"
"Verify GET /todos/{id} returns correct todo data","65","testGetTodoById","REST Assured API Test Suite","Mon Apr 13 09:58:18 UTC 2026","passed","Mon Apr 13 09:58:18 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /todos/{id} returns 404 for invalid IDs","69","testGetTodoNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:18 UTC 2026","passed","Mon Apr 13 09:58:18 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /users/{id} returns 404 for invalid IDs","33","testGetUserNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:19 UTC 2026","passed","Mon Apr 13 09:58:19 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify relationship: user has many posts","66","testGetUserPosts","REST Assured API Test Suite","Mon Apr 13 09:58:19 UTC 2026","passed","Mon Apr 13 09:58:19 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserPosts"
"Verify GET /posts/{id} returns correct post data","80","testGetPostById","REST Assured API Test Suite","Mon Apr 13 09:58:14 UTC 2026","failed","Mon Apr 13 09:58:14 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /photos?albumId=1 filters photos by album","44","testFilterPhotosByAlbumId","REST Assured API Test Suite","Mon Apr 13 09:58:17 UTC 2026","passed","Mon Apr 13 09:58:17 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testFilterPhotosByAlbumId"
"Verify POST /posts creates a new post and returns 201","173","testCreatePost","REST Assured API Test Suite","Mon Apr 13 09:58:15 UTC 2026","failed","Mon Apr 13 09:58:15 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testCreatePost"
"Verify Content-Type header and response time for photos","36","testPhotoHeaders","REST Assured API Test Suite","Mon Apr 13 09:58:18 UTC 2026","passed","Mon Apr 13 09:58:18 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoHeaders"
"Verify GET /users/{id} returns correct user data","54","testGetUserById","REST Assured API Test Suite","Mon Apr 13 09:58:19 UTC 2026","failed","Mon Apr 13 09:58:19 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /posts/{id} returns 404 for non-existent IDs","87","testGetPostNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:15 UTC 2026","passed","Mon Apr 13 09:58:15 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /comments/{id} returns correct comment data","72","testGetCommentById","REST Assured API Test Suite","Mon Apr 13 09:58:15 UTC 2026","failed","Mon Apr 13 09:58:16 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /posts/{id} returns correct post data","80","testGetPostById","REST Assured API Test Suite","Mon Apr 13 09:58:14 UTC 2026","passed","Mon Apr 13 09:58:14 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify POST /users creates a user and returns 201","52","testCreateUser","REST Assured API Test Suite","Mon Apr 13 09:58:19 UTC 2026","passed","Mon Apr 13 09:58:19 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testCreateUser"
"Verify GET /posts/{id} returns 404 for non-existent IDs","58","testGetPostNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:14 UTC 2026","passed","Mon Apr 13 09:58:15 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify Content-Type header and response time for users","32","testUserHeaders","REST Assured API Test Suite","Mon Apr 13 09:58:19 UTC 2026","passed","Mon Apr 13 09:58:19 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserHeaders"
"Verify GET /users/{id} returns correct user data","55","testGetUserById","REST Assured API Test Suite","Mon Apr 13 09:58:19 UTC 2026","failed","Mon Apr 13 09:58:19 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify POST /photos creates a photo and returns 201","50","testCreatePhoto","REST Assured API Test Suite","Mon Apr 13 09:58:18 UTC 2026","passed","Mon Apr 13 09:58:18 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testCreatePhoto"
"Verify response structure matches album JSON schema","39","testAlbumSchemaValidation","REST Assured API Test Suite","Mon Apr 13 09:58:16 UTC 2026","passed","Mon Apr 13 09:58:17 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumSchemaValidation"
"Verify GET /posts/{id} returns correct post data","148","testGetPostById","REST Assured API Test Suite","Mon Apr 13 09:58:14 UTC 2026","failed","Mon Apr 13 09:58:14 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /comments/{id} returns 404 for invalid IDs","70","testGetCommentNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:16 UTC 2026","passed","Mon Apr 13 09:58:16 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /comments/{id} returns 404 for invalid IDs","56","testGetCommentNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:16 UTC 2026","passed","Mon Apr 13 09:58:16 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /posts/{id} returns 404 for non-existent IDs","48","testGetPostNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:15 UTC 2026","passed","Mon Apr 13 09:58:15 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify response structure matches user JSON schema","51","testUserSchemaValidation","REST Assured API Test Suite","Mon Apr 13 09:58:19 UTC 2026","passed","Mon Apr 13 09:58:19 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserSchemaValidation"
"Verify GET /users returns all 10 users","302","testGetAllUsers","REST Assured API Test Suite","Mon Apr 13 09:58:18 UTC 2026","passed","Mon Apr 13 09:58:19 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetAllUsers"
"Verify GET /albums/{id} returns 404 for non-existent IDs","56","testGetAlbumNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:16 UTC 2026","passed","Mon Apr 13 09:58:16 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /albums/{id} returns correct album data","62","testGetAlbumById","REST Assured API Test Suite","Mon Apr 13 09:58:16 UTC 2026","passed","Mon Apr 13 09:58:16 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /comments/{id} returns correct comment data","69","testGetCommentById","REST Assured API Test Suite","Mon Apr 13 09:58:15 UTC 2026","failed","Mon Apr 13 09:58:15 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /photos/{id} returns 404 for invalid IDs","58","testGetPhotoNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:17 UTC 2026","passed","Mon Apr 13 09:58:18 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /users/{id} returns 404 for invalid IDs","37","testGetUserNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:19 UTC 2026","passed","Mon Apr 13 09:58:19 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify Content-Type header and response time for comments","44","testCommentHeaders","REST Assured API Test Suite","Mon Apr 13 09:58:16 UTC 2026","passed","Mon Apr 13 09:58:16 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCommentHeaders"
"Verify relationship: user has many albums","39","testGetUserAlbums","REST Assured API Test Suite","Mon Apr 13 09:58:19 UTC 2026","passed","Mon Apr 13 09:58:19 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserAlbums"
"Verify PUT /posts/1 fully updates the post","79","testUpdatePost","REST Assured API Test Suite","Mon Apr 13 09:58:15 UTC 2026","passed","Mon Apr 13 09:58:15 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testUpdatePost"
"Verify GET /photos returns all 5000 photos","464","testGetAllPhotos","REST Assured API Test Suite","Mon Apr 13 09:58:17 UTC 2026","passed","Mon Apr 13 09:58:17 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify Content-Type header and response time","63","testPostHeaders","REST Assured API Test Suite","Mon Apr 13 09:58:15 UTC 2026","passed","Mon Apr 13 09:58:15 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostHeaders"
"Verify POST /albums creates a new album and returns 201","62","testCreateAlbum","REST Assured API Test Suite","Mon Apr 13 09:58:17 UTC 2026","passed","Mon Apr 13 09:58:17 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testCreateAlbum"
"Verify DELETE /albums/1 returns 200","38","testDeleteAlbum","REST Assured API Test Suite","Mon Apr 13 09:58:17 UTC 2026","passed","Mon Apr 13 09:58:17 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testDeleteAlbum"
"Verify Content-Type header and response time","37","testAlbumHeaders","REST Assured API Test Suite","Mon Apr 13 09:58:17 UTC 2026","passed","Mon Apr 13 09:58:17 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumHeaders"
"Verify GET /photos/{id} returns correct photo data","56","testGetPhotoById","REST Assured API Test Suite","Mon Apr 13 09:58:17 UTC 2026","passed","Mon Apr 13 09:58:17 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify DELETE /posts/1 returns 200","42","testDeletePost","REST Assured API Test Suite","Mon Apr 13 09:58:15 UTC 2026","passed","Mon Apr 13 09:58:15 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testDeletePost"
"Verify response structure matches post JSON schema","602","testPostSchemaValidation","REST Assured API Test Suite","Mon Apr 13 09:58:14 UTC 2026","passed","Mon Apr 13 09:58:14 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostSchemaValidation"
"Verify GET /todos/{id} returns 404 for invalid IDs","54","testGetTodoNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:18 UTC 2026","passed","Mon Apr 13 09:58:18 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /comments/{id} returns 404 for invalid IDs","38","testGetCommentNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:16 UTC 2026","passed","Mon Apr 13 09:58:16 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /todos/{id} returns 404 for invalid IDs","55","testGetTodoNotFound","REST Assured API Test Suite","Mon Apr 13 09:58:18 UTC 2026","passed","Mon Apr 13 09:58:18 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /photos/{id} returns correct photo data","59","testGetPhotoById","REST Assured API Test Suite","Mon Apr 13 09:58:17 UTC 2026","passed","Mon Apr 13 09:58:17 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify PUT /albums/1 updates the album and returns 200","91","testUpdateAlbum","REST Assured API Test Suite","Mon Apr 13 09:58:17 UTC 2026","passed","Mon Apr 13 09:58:17 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testUpdateAlbum"
"Verify GET /todos?completed=false returns only incomplete todos","44","testFilterIncompleteTodos","REST Assured API Test Suite","Mon Apr 13 09:58:18 UTC 2026","passed","Mon Apr 13 09:58:18 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterIncompleteTodos"
