"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /albums/{id} returns 404 for non-existent IDs","229","testGetAlbumNotFound","REST Assured API Test Suite","Thu Apr 16 09:23:28 UTC 2026","passed","Thu Apr 16 09:23:28 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /comments/{id} returns 404 for invalid IDs","234","testGetCommentNotFound","REST Assured API Test Suite","Thu Apr 16 09:23:26 UTC 2026","passed","Thu Apr 16 09:23:26 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify relationship: user has many todos","31","testGetUserTodos","REST Assured API Test Suite","Thu Apr 16 09:23:33 UTC 2026","passed","Thu Apr 16 09:23:33 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserTodos"
"Verify DELETE /albums/1 returns 200","97","testDeleteAlbum","REST Assured API Test Suite","Thu Apr 16 09:23:29 UTC 2026","passed","Thu Apr 16 09:23:29 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testDeleteAlbum"
"Verify GET /posts/{id} returns 404 for non-existent IDs","39","testGetPostNotFound","REST Assured API Test Suite","Thu Apr 16 09:23:24 UTC 2026","passed","Thu Apr 16 09:23:24 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify Content-Type header and response time for comments","33","testCommentHeaders","REST Assured API Test Suite","Thu Apr 16 09:23:27 UTC 2026","passed","Thu Apr 16 09:23:27 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCommentHeaders"
"Verify GET /users/{id} returns 404 for invalid IDs","234","testGetUserNotFound","REST Assured API Test Suite","Thu Apr 16 09:23:32 UTC 2026","passed","Thu Apr 16 09:23:33 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /comments/{id} returns correct comment data","285","testGetCommentById","REST Assured API Test Suite","Thu Apr 16 09:23:25 UTC 2026","failed","Thu Apr 16 09:23:26 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify Content-Type header and response time for photos","28","testPhotoHeaders","REST Assured API Test Suite","Thu Apr 16 09:23:31 UTC 2026","passed","Thu Apr 16 09:23:31 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoHeaders"
"Verify Content-Type header and response time for users","25","testUserHeaders","REST Assured API Test Suite","Thu Apr 16 09:23:33 UTC 2026","passed","Thu Apr 16 09:23:33 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserHeaders"
"Verify GET /photos?albumId=1 filters photos by album","41","testFilterPhotosByAlbumId","REST Assured API Test Suite","Thu Apr 16 09:23:30 UTC 2026","passed","Thu Apr 16 09:23:30 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testFilterPhotosByAlbumId"
"Verify GET /photos/{id} returns 404 for invalid IDs","241","testGetPhotoNotFound","REST Assured API Test Suite","Thu Apr 16 09:23:30 UTC 2026","passed","Thu Apr 16 09:23:30 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify PUT /todos/1 fully updates the todo","237","testUpdateTodo","REST Assured API Test Suite","Thu Apr 16 09:23:32 UTC 2026","failed","Thu Apr 16 09:23:32 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
"Verify GET /photos/{id} returns correct photo data","259","testGetPhotoById","REST Assured API Test Suite","Thu Apr 16 09:23:29 UTC 2026","passed","Thu Apr 16 09:23:30 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify Content-Type header and response time","25","testAlbumHeaders","REST Assured API Test Suite","Thu Apr 16 09:23:29 UTC 2026","passed","Thu Apr 16 09:23:29 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumHeaders"
"Verify GET /posts returns all 100 posts","2328","testGetAllPosts","REST Assured API Test Suite","Thu Apr 16 09:23:20 UTC 2026","passed","Thu Apr 16 09:23:23 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetAllPosts"
"Verify relationship: user has many albums","29","testGetUserAlbums","REST Assured API Test Suite","Thu Apr 16 09:23:33 UTC 2026","passed","Thu Apr 16 09:23:33 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserAlbums"
"Verify photo URLs are non-null and non-empty","42","testPhotoUrlFormat","REST Assured API Test Suite","Thu Apr 16 09:23:31 UTC 2026","passed","Thu Apr 16 09:23:31 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoUrlFormat"
"Verify GET /posts/{id} returns correct post data","76","testGetPostById","REST Assured API Test Suite","Thu Apr 16 09:23:23 UTC 2026","passed","Thu Apr 16 09:23:23 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify response structure matches user JSON schema","42","testUserSchemaValidation","REST Assured API Test Suite","Thu Apr 16 09:23:32 UTC 2026","passed","Thu Apr 16 09:23:32 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserSchemaValidation"
"Verify GET /posts/{id} returns 404 for non-existent IDs","41","testGetPostNotFound","REST Assured API Test Suite","Thu Apr 16 09:23:24 UTC 2026","passed","Thu Apr 16 09:23:24 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /photos returns all 5000 photos","497","testGetAllPhotos","REST Assured API Test Suite","Thu Apr 16 09:23:29 UTC 2026","passed","Thu Apr 16 09:23:29 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify POST /posts creates a new post and returns 201","358","testCreatePost","REST Assured API Test Suite","Thu Apr 16 09:23:24 UTC 2026","failed","Thu Apr 16 09:23:24 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testCreatePost"
"Verify GET /todos/{id} returns 404 for invalid IDs","241","testGetTodoNotFound","REST Assured API Test Suite","Thu Apr 16 09:23:31 UTC 2026","passed","Thu Apr 16 09:23:32 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
