"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /photos/{id} returns correct photo data","81","testGetPhotoById","REST Assured API Test Suite","Thu Mar 12 10:09:04 UTC 2026","passed","Thu Mar 12 10:09:04 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /comments returns all 500 comments","230","testGetAllComments","REST Assured API Test Suite","Thu Mar 12 10:08:59 UTC 2026","passed","Thu Mar 12 10:08:59 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetAllComments"
"Verify Content-Type header and response time for users","60","testUserHeaders","REST Assured API Test Suite","Thu Mar 12 10:09:09 UTC 2026","passed","Thu Mar 12 10:09:09 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserHeaders"
"Verify GET /comments/{id} returns correct comment data","92","testGetCommentById","REST Assured API Test Suite","Thu Mar 12 10:08:59 UTC 2026","failed","Thu Mar 12 10:08:59 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /todos/{id} returns correct todo data","287","testGetTodoById","REST Assured API Test Suite","Thu Mar 12 10:09:06 UTC 2026","passed","Thu Mar 12 10:09:06 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /posts/{id} returns correct post data","142","testGetPostById","REST Assured API Test Suite","Thu Mar 12 10:08:57 UTC 2026","failed","Thu Mar 12 10:08:57 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify Content-Type header and response time","87","testPostHeaders","REST Assured API Test Suite","Thu Mar 12 10:08:59 UTC 2026","passed","Thu Mar 12 10:08:59 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostHeaders"
"Verify GET /photos/{id} returns correct photo data","290","testGetPhotoById","REST Assured API Test Suite","Thu Mar 12 10:09:04 UTC 2026","passed","Thu Mar 12 10:09:04 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /users/{id} returns correct user data","70","testGetUserById","REST Assured API Test Suite","Thu Mar 12 10:09:08 UTC 2026","failed","Thu Mar 12 10:09:08 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /users/{id} returns 404 for invalid IDs","47","testGetUserNotFound","REST Assured API Test Suite","Thu Mar 12 10:09:08 UTC 2026","passed","Thu Mar 12 10:09:08 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify POST /todos creates a todo and returns 201","120","testCreateTodo","REST Assured API Test Suite","Thu Mar 12 10:09:07 UTC 2026","failed","Thu Mar 12 10:09:07 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testCreateTodo"
"Verify GET /posts/{id} returns 404 for non-existent IDs","75","testGetPostNotFound","REST Assured API Test Suite","Thu Mar 12 10:08:58 UTC 2026","passed","Thu Mar 12 10:08:58 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /todos?completed=true returns only completed todos","62","testFilterCompletedTodos","REST Assured API Test Suite","Thu Mar 12 10:09:06 UTC 2026","passed","Thu Mar 12 10:09:06 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterCompletedTodos"
"Verify PUT /todos/1 fully updates the todo","259","testUpdateTodo","REST Assured API Test Suite","Thu Mar 12 10:09:07 UTC 2026","failed","Thu Mar 12 10:09:08 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
"Verify GET /posts/{id} returns correct post data","97","testGetPostById","REST Assured API Test Suite","Thu Mar 12 10:08:57 UTC 2026","failed","Thu Mar 12 10:08:57 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify POST /albums creates a new album and returns 201","160","testCreateAlbum","REST Assured API Test Suite","Thu Mar 12 10:09:03 UTC 2026","passed","Thu Mar 12 10:09:03 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testCreateAlbum"
"Verify Content-Type header and response time","62","testAlbumHeaders","REST Assured API Test Suite","Thu Mar 12 10:09:03 UTC 2026","passed","Thu Mar 12 10:09:03 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumHeaders"
"Verify GET /albums/{id} returns 404 for non-existent IDs","259","testGetAlbumNotFound","REST Assured API Test Suite","Thu Mar 12 10:09:02 UTC 2026","passed","Thu Mar 12 10:09:03 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
