"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Content-Type header and response time for users","22","testUserHeaders","REST Assured API Test Suite","Fri Mar 27 08:57:58 UTC 2026","passed","Fri Mar 27 08:57:58 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserHeaders"
"Verify GET /photos/{id} returns 404 for invalid IDs","102","testGetPhotoNotFound","REST Assured API Test Suite","Fri Mar 27 08:57:56 UTC 2026","passed","Fri Mar 27 08:57:57 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify PUT /posts/1 fully updates the post","123","testUpdatePost","REST Assured API Test Suite","Fri Mar 27 08:57:53 UTC 2026","passed","Fri Mar 27 08:57:53 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testUpdatePost"
"Verify GET /posts/{id} returns 404 for non-existent IDs","57","testGetPostNotFound","REST Assured API Test Suite","Fri Mar 27 08:57:52 UTC 2026","passed","Fri Mar 27 08:57:52 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /users/{id} returns 404 for invalid IDs","27","testGetUserNotFound","REST Assured API Test Suite","Fri Mar 27 08:57:58 UTC 2026","passed","Fri Mar 27 08:57:58 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify relationship: album has many photos linked by albumId","129","testGetAlbumPhotos","REST Assured API Test Suite","Fri Mar 27 08:57:55 UTC 2026","passed","Fri Mar 27 08:57:55 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumPhotos"
"Verify GET /comments/{id} returns correct comment data","77","testGetCommentById","REST Assured API Test Suite","Fri Mar 27 08:57:53 UTC 2026","failed","Fri Mar 27 08:57:54 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /todos/{id} returns 404 for invalid IDs","105","testGetTodoNotFound","REST Assured API Test Suite","Fri Mar 27 08:57:57 UTC 2026","passed","Fri Mar 27 08:57:57 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify DELETE /albums/1 returns 200","60","testDeleteAlbum","REST Assured API Test Suite","Fri Mar 27 08:57:55 UTC 2026","passed","Fri Mar 27 08:57:55 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testDeleteAlbum"
"Verify GET /comments returns all 500 comments","194","testGetAllComments","REST Assured API Test Suite","Fri Mar 27 08:57:53 UTC 2026","passed","Fri Mar 27 08:57:53 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetAllComments"
"Verify relationship: user has many albums","39","testGetUserAlbums","REST Assured API Test Suite","Fri Mar 27 08:57:58 UTC 2026","passed","Fri Mar 27 08:57:58 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserAlbums"
"Verify GET /users/{id} returns correct user data","54","testGetUserById","REST Assured API Test Suite","Fri Mar 27 08:57:58 UTC 2026","failed","Fri Mar 27 08:57:58 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /todos/{id} returns correct todo data","48","testGetTodoById","REST Assured API Test Suite","Fri Mar 27 08:57:57 UTC 2026","passed","Fri Mar 27 08:57:57 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /photos/{id} returns correct photo data","51","testGetPhotoById","REST Assured API Test Suite","Fri Mar 27 08:57:56 UTC 2026","passed","Fri Mar 27 08:57:56 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /posts/{id} returns correct post data","78","testGetPostById","REST Assured API Test Suite","Fri Mar 27 08:57:52 UTC 2026","failed","Fri Mar 27 08:57:52 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify relationship: user has many posts","41","testGetUserPosts","REST Assured API Test Suite","Fri Mar 27 08:57:58 UTC 2026","passed","Fri Mar 27 08:57:58 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserPosts"
"Verify photo URLs are non-null and non-empty","42","testPhotoUrlFormat","REST Assured API Test Suite","Fri Mar 27 08:57:57 UTC 2026","passed","Fri Mar 27 08:57:57 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoUrlFormat"
"Verify GET /users/{id} returns 404 for invalid IDs","29","testGetUserNotFound","REST Assured API Test Suite","Fri Mar 27 08:57:58 UTC 2026","passed","Fri Mar 27 08:57:58 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /todos/{id} returns correct todo data","45","testGetTodoById","REST Assured API Test Suite","Fri Mar 27 08:57:57 UTC 2026","passed","Fri Mar 27 08:57:57 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /albums/{id} returns correct album data","119","testGetAlbumById","REST Assured API Test Suite","Fri Mar 27 08:57:54 UTC 2026","passed","Fri Mar 27 08:57:55 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /albums/{id} returns 404 for non-existent IDs","104","testGetAlbumNotFound","REST Assured API Test Suite","Fri Mar 27 08:57:55 UTC 2026","passed","Fri Mar 27 08:57:55 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify Content-Type header and response time","46","testAlbumHeaders","REST Assured API Test Suite","Fri Mar 27 08:57:55 UTC 2026","passed","Fri Mar 27 08:57:55 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumHeaders"
"Verify GET /comments/{id} returns correct comment data","133","testGetCommentById","REST Assured API Test Suite","Fri Mar 27 08:57:54 UTC 2026","failed","Fri Mar 27 08:57:54 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify PATCH /posts/1 partially updates the post","120","testPatchPost","REST Assured API Test Suite","Fri Mar 27 08:57:53 UTC 2026","failed","Fri Mar 27 08:57:53 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPatchPost"
