"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /photos/{id} returns 404 for invalid IDs","141","testGetPhotoNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify POST /todos creates a todo and returns 201","136","testCreateTodo","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testCreateTodo"
"Verify GET /comments/{id} returns correct comment data","98","testGetCommentById","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify PUT /albums/1 updates the album and returns 200","95","testUpdateAlbum","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testUpdateAlbum"
"Verify GET /albums/{id} returns 404 for non-existent IDs","139","testGetAlbumNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /posts/{id} returns 404 for non-existent IDs","84","testGetPostNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify Content-Type header and response time for users","69","testUserHeaders","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserHeaders"
"Verify GET /albums returns all 100 albums","94","testGetAllAlbums","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAllAlbums"
"Verify PATCH /posts/1 partially updates the post","152","testPatchPost","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPatchPost"
"Verify GET /users/{id} returns 404 for invalid IDs","140","testGetUserNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify Content-Type header and response time","88","testPostHeaders","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostHeaders"
"Verify DELETE /albums/1 returns 200","82","testDeleteAlbum","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testDeleteAlbum"
"Verify response structure matches album JSON schema","65","testAlbumSchemaValidation","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumSchemaValidation"
"Verify DELETE /posts/1 returns 200","89","testDeletePost","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testDeletePost"
"Verify POST /photos creates a photo and returns 201","100","testCreatePhoto","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testCreatePhoto"
"Verify GET /comments/{id} returns correct comment data","169","testGetCommentById","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /posts returns all 100 posts","2351","testGetAllPosts","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetAllPosts"
"Verify POST /albums creates a new album and returns 201","110","testCreateAlbum","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testCreateAlbum"
"Verify Content-Type header and response time for photos","55","testPhotoHeaders","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoHeaders"
"Verify GET /comments?postId=1 filters comments by post","92","testFilterCommentsByPostId","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testFilterCommentsByPostId"
"Verify relationship: album has many photos linked by albumId","83","testGetAlbumPhotos","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumPhotos"
"Verify GET /users/{id} returns 404 for invalid IDs","141","testGetUserNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /photos/{id} returns correct photo data","94","testGetPhotoById","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /albums/{id} returns 404 for non-existent IDs","136","testGetAlbumNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify relationship: user has many albums","136","testGetUserAlbums","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserAlbums"
"Verify GET /users/{id} returns correct user data","74","testGetUserById","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /posts/{id} returns correct post data","116","testGetPostById","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /users/{id} returns correct user data","73","testGetUserById","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /photos/{id} returns correct photo data","91","testGetPhotoById","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /todos/{id} returns correct todo data","118","testGetTodoById","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /todos/{id} returns 404 for invalid IDs","130","testGetTodoNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /users returns all 10 users","68","testGetAllUsers","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetAllUsers"
"Verify GET /albums/{id} returns correct album data","96","testGetAlbumById","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /todos returns all 200 todos","86","testGetAllTodos","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetAllTodos"
"Verify relationship: user has many todos","68","testGetUserTodos","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserTodos"
"Verify relationship: user has many posts","69","testGetUserPosts","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserPosts"
"Verify GET /photos?albumId=1 filters photos by album","152","testFilterPhotosByAlbumId","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testFilterPhotosByAlbumId"
"Verify POST /users creates a user and returns 201","102","testCreateUser","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testCreateUser"
"Verify GET /albums/{id} returns correct album data","91","testGetAlbumById","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /todos/{id} returns 404 for invalid IDs","133","testGetTodoNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /photos/{id} returns 404 for invalid IDs","101","testGetPhotoNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /comments/{id} returns correct comment data","131","testGetCommentById","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /comments/{id} returns 404 for invalid IDs","144","testGetCommentNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /posts/{id} returns correct post data","117","testGetPostById","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /photos/{id} returns 404 for invalid IDs","141","testGetPhotoNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /todos/{id} returns 404 for invalid IDs","137","testGetTodoNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify Content-Type header and response time","64","testAlbumHeaders","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumHeaders"
"Verify Content-Type header and response time for todos","55","testTodoHeaders","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testTodoHeaders"
"Verify GET /posts/{id} returns correct post data","140","testGetPostById","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify photo URLs are non-null and non-empty","86","testPhotoUrlFormat","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoUrlFormat"
"Verify GET /albums/{id} returns 404 for non-existent IDs","136","testGetAlbumNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /photos returns all 5000 photos","483","testGetAllPhotos","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify response structure matches user JSON schema","72","testUserSchemaValidation","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserSchemaValidation"
"Verify response structure matches post JSON schema","588","testPostSchemaValidation","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostSchemaValidation"
"Verify GET /comments/{id} returns 404 for invalid IDs","136","testGetCommentNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /todos?completed=false returns only incomplete todos","70","testFilterIncompleteTodos","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterIncompleteTodos"
"Verify GET /comments returns all 500 comments","233","testGetAllComments","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetAllComments"
"Verify GET /users/{id} returns correct user data","77","testGetUserById","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /photos/{id} returns correct photo data","100","testGetPhotoById","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify POST /posts creates a new post and returns 201","257","testCreatePost","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testCreatePost"
"Verify POST /comments creates a comment and returns 201","107","testCreateComment","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCreateComment"
"Verify GET /posts/{id} returns 404 for non-existent IDs","165","testGetPostNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /users/{id} returns 404 for invalid IDs","122","testGetUserNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /comments/{id} returns 404 for invalid IDs","147","testGetCommentNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify PUT /posts/1 fully updates the post","108","testUpdatePost","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testUpdatePost"
"Verify GET /posts/{id} returns 404 for non-existent IDs","143","testGetPostNotFound","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /todos?completed=true returns only completed todos","70","testFilterCompletedTodos","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterCompletedTodos"
"Verify PUT /todos/1 fully updates the todo","102","testUpdateTodo","REST Assured API Test Suite","2026-07-13","failed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
"Verify GET /todos/{id} returns correct todo data","90","testGetTodoById","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify Content-Type header and response time for comments","81","testCommentHeaders","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCommentHeaders"
"Verify GET /todos/{id} returns correct todo data","94","testGetTodoById","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /albums/{id} returns correct album data","93","testGetAlbumById","REST Assured API Test Suite","2026-07-13","passed","2026-07-13","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
