"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /posts/{id} returns 404 for non-existent IDs","113","testGetPostNotFound","REST Assured API Test Suite","Sun Mar 08 09:00:21 UTC 2026","passed","Sun Mar 08 09:00:21 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify response structure matches album JSON schema","39","testAlbumSchemaValidation","REST Assured API Test Suite","Sun Mar 08 09:00:23 UTC 2026","passed","Sun Mar 08 09:00:23 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumSchemaValidation"
"Verify POST /todos creates a todo and returns 201","58","testCreateTodo","REST Assured API Test Suite","Sun Mar 08 09:00:26 UTC 2026","failed","Sun Mar 08 09:00:26 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testCreateTodo"
"Verify GET /albums/{id} returns correct album data","118","testGetAlbumById","REST Assured API Test Suite","Sun Mar 08 09:00:23 UTC 2026","passed","Sun Mar 08 09:00:23 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /photos/{id} returns 404 for invalid IDs","100","testGetPhotoNotFound","REST Assured API Test Suite","Sun Mar 08 09:00:25 UTC 2026","passed","Sun Mar 08 09:00:25 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /comments returns all 500 comments","182","testGetAllComments","REST Assured API Test Suite","Sun Mar 08 09:00:22 UTC 2026","passed","Sun Mar 08 09:00:22 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetAllComments"
"Verify GET /photos returns all 5000 photos","489","testGetAllPhotos","REST Assured API Test Suite","Sun Mar 08 09:00:24 UTC 2026","passed","Sun Mar 08 09:00:24 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify GET /photos?albumId=1 filters photos by album","114","testFilterPhotosByAlbumId","REST Assured API Test Suite","Sun Mar 08 09:00:25 UTC 2026","passed","Sun Mar 08 09:00:25 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testFilterPhotosByAlbumId"
"Verify GET /comments/{id} returns correct comment data","140","testGetCommentById","REST Assured API Test Suite","Sun Mar 08 09:00:22 UTC 2026","failed","Sun Mar 08 09:00:22 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /photos/{id} returns 404 for invalid IDs","107","testGetPhotoNotFound","REST Assured API Test Suite","Sun Mar 08 09:00:25 UTC 2026","passed","Sun Mar 08 09:00:25 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify photo URLs are non-null and non-empty","42","testPhotoUrlFormat","REST Assured API Test Suite","Sun Mar 08 09:00:25 UTC 2026","passed","Sun Mar 08 09:00:25 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoUrlFormat"
"Verify relationship: user has many posts","45","testGetUserPosts","REST Assured API Test Suite","Sun Mar 08 09:00:27 UTC 2026","passed","Sun Mar 08 09:00:27 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserPosts"
"Verify relationship: user has many todos","98","testGetUserTodos","REST Assured API Test Suite","Sun Mar 08 09:00:27 UTC 2026","passed","Sun Mar 08 09:00:27 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserTodos"
"Verify Content-Type header and response time for comments","35","testCommentHeaders","REST Assured API Test Suite","Sun Mar 08 09:00:23 UTC 2026","passed","Sun Mar 08 09:00:23 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCommentHeaders"
"Verify Content-Type header and response time","59","testPostHeaders","REST Assured API Test Suite","Sun Mar 08 09:00:22 UTC 2026","passed","Sun Mar 08 09:00:22 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostHeaders"
"Verify POST /photos creates a photo and returns 201","67","testCreatePhoto","REST Assured API Test Suite","Sun Mar 08 09:00:25 UTC 2026","passed","Sun Mar 08 09:00:25 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testCreatePhoto"
"Verify GET /posts/{id} returns 404 for non-existent IDs","47","testGetPostNotFound","REST Assured API Test Suite","Sun Mar 08 09:00:21 UTC 2026","passed","Sun Mar 08 09:00:21 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /posts/{id} returns correct post data","118","testGetPostById","REST Assured API Test Suite","Sun Mar 08 09:00:20 UTC 2026","failed","Sun Mar 08 09:00:20 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /posts/{id} returns correct post data","73","testGetPostById","REST Assured API Test Suite","Sun Mar 08 09:00:20 UTC 2026","failed","Sun Mar 08 09:00:20 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /comments/{id} returns 404 for invalid IDs","101","testGetCommentNotFound","REST Assured API Test Suite","Sun Mar 08 09:00:22 UTC 2026","passed","Sun Mar 08 09:00:23 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /albums/{id} returns 404 for non-existent IDs","105","testGetAlbumNotFound","REST Assured API Test Suite","Sun Mar 08 09:00:23 UTC 2026","passed","Sun Mar 08 09:00:23 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /albums/{id} returns 404 for non-existent IDs","98","testGetAlbumNotFound","REST Assured API Test Suite","Sun Mar 08 09:00:23 UTC 2026","passed","Sun Mar 08 09:00:23 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /todos?completed=false returns only incomplete todos","115","testFilterIncompleteTodos","REST Assured API Test Suite","Sun Mar 08 09:00:26 UTC 2026","passed","Sun Mar 08 09:00:26 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterIncompleteTodos"
"Verify PUT /todos/1 fully updates the todo","96","testUpdateTodo","REST Assured API Test Suite","Sun Mar 08 09:00:26 UTC 2026","failed","Sun Mar 08 09:00:26 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
"Verify POST /users creates a user and returns 201","64","testCreateUser","REST Assured API Test Suite","Sun Mar 08 09:00:27 UTC 2026","passed","Sun Mar 08 09:00:27 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testCreateUser"
"Verify response structure matches user JSON schema","65","testUserSchemaValidation","REST Assured API Test Suite","Sun Mar 08 09:00:26 UTC 2026","passed","Sun Mar 08 09:00:26 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserSchemaValidation"
