"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /posts/{id} returns 404 for non-existent IDs","76","testGetPostNotFound","REST Assured API Test Suite","Sun Apr 19 08:58:12 UTC 2026","passed","Sun Apr 19 08:58:12 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify DELETE /albums/1 returns 200","47","testDeleteAlbum","REST Assured API Test Suite","Sun Apr 19 08:58:14 UTC 2026","passed","Sun Apr 19 08:58:14 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testDeleteAlbum"
"Verify GET /albums/{id} returns 404 for non-existent IDs","86","testGetAlbumNotFound","REST Assured API Test Suite","Sun Apr 19 08:58:14 UTC 2026","passed","Sun Apr 19 08:58:14 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /users returns all 10 users","48","testGetAllUsers","REST Assured API Test Suite","Sun Apr 19 08:58:16 UTC 2026","passed","Sun Apr 19 08:58:16 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetAllUsers"
"Verify GET /comments/{id} returns 404 for invalid IDs","64","testGetCommentNotFound","REST Assured API Test Suite","Sun Apr 19 08:58:13 UTC 2026","passed","Sun Apr 19 08:58:13 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /comments/{id} returns 404 for invalid IDs","69","testGetCommentNotFound","REST Assured API Test Suite","Sun Apr 19 08:58:13 UTC 2026","passed","Sun Apr 19 08:58:13 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify POST /posts creates a new post and returns 201","188","testCreatePost","REST Assured API Test Suite","Sun Apr 19 08:58:12 UTC 2026","failed","Sun Apr 19 08:58:12 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testCreatePost"
"Verify PUT /todos/1 fully updates the todo","65","testUpdateTodo","REST Assured API Test Suite","Sun Apr 19 08:58:16 UTC 2026","failed","Sun Apr 19 08:58:16 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
"Verify relationship: user has many posts","46","testGetUserPosts","REST Assured API Test Suite","Sun Apr 19 08:58:17 UTC 2026","passed","Sun Apr 19 08:58:17 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserPosts"
"Verify GET /albums/{id} returns correct album data","112","testGetAlbumById","REST Assured API Test Suite","Sun Apr 19 08:58:13 UTC 2026","passed","Sun Apr 19 08:58:13 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /users/{id} returns 404 for invalid IDs","63","testGetUserNotFound","REST Assured API Test Suite","Sun Apr 19 08:58:17 UTC 2026","passed","Sun Apr 19 08:58:17 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /photos?albumId=1 filters photos by album","80","testFilterPhotosByAlbumId","REST Assured API Test Suite","Sun Apr 19 08:58:15 UTC 2026","passed","Sun Apr 19 08:58:15 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testFilterPhotosByAlbumId"
"Verify GET /users/{id} returns correct user data","61","testGetUserById","REST Assured API Test Suite","Sun Apr 19 08:58:16 UTC 2026","failed","Sun Apr 19 08:58:16 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /todos/{id} returns correct todo data","87","testGetTodoById","REST Assured API Test Suite","Sun Apr 19 08:58:16 UTC 2026","passed","Sun Apr 19 08:58:16 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify Content-Type header and response time for photos","40","testPhotoHeaders","REST Assured API Test Suite","Sun Apr 19 08:58:15 UTC 2026","passed","Sun Apr 19 08:58:15 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoHeaders"
"Verify GET /albums/{id} returns correct album data","97","testGetAlbumById","REST Assured API Test Suite","Sun Apr 19 08:58:13 UTC 2026","passed","Sun Apr 19 08:58:13 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify Content-Type header and response time","39","testAlbumHeaders","REST Assured API Test Suite","Sun Apr 19 08:58:14 UTC 2026","passed","Sun Apr 19 08:58:14 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumHeaders"
"Verify GET /todos/{id} returns 404 for invalid IDs","70","testGetTodoNotFound","REST Assured API Test Suite","Sun Apr 19 08:58:16 UTC 2026","passed","Sun Apr 19 08:58:16 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /users/{id} returns correct user data","63","testGetUserById","REST Assured API Test Suite","Sun Apr 19 08:58:16 UTC 2026","failed","Sun Apr 19 08:58:16 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /todos/{id} returns 404 for invalid IDs","57","testGetTodoNotFound","REST Assured API Test Suite","Sun Apr 19 08:58:16 UTC 2026","passed","Sun Apr 19 08:58:16 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
