"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /comments/{id} returns correct comment data","140","testGetCommentById","REST Assured API Test Suite","2026-06-05","failed","2026-06-05","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify POST /photos creates a photo and returns 201","64","testCreatePhoto","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testCreatePhoto"
"Verify GET /todos/{id} returns correct todo data","76","testGetTodoById","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify relationship: user has many albums","37","testGetUserAlbums","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserAlbums"
"Verify PUT /posts/1 fully updates the post","169","testUpdatePost","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testUpdatePost"
"Verify POST /users creates a user and returns 201","63","testCreateUser","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testCreateUser"
"Verify GET /posts/{id} returns correct post data","77","testGetPostById","REST Assured API Test Suite","2026-06-05","failed","2026-06-05","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify DELETE /albums/1 returns 200","58","testDeleteAlbum","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testDeleteAlbum"
"Verify GET /posts/{id} returns correct post data","124","testGetPostById","REST Assured API Test Suite","2026-06-05","failed","2026-06-05","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /posts/{id} returns 404 for non-existent IDs","48","testGetPostNotFound","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /posts returns all 100 posts","2296","testGetAllPosts","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetAllPosts"
"Verify GET /todos/{id} returns correct todo data","48","testGetTodoById","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /albums/{id} returns correct album data","131","testGetAlbumById","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /users/{id} returns correct user data","51","testGetUserById","REST Assured API Test Suite","2026-06-05","failed","2026-06-05","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /albums/{id} returns 404 for non-existent IDs","103","testGetAlbumNotFound","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /photos?albumId=1 filters photos by album","43","testFilterPhotosByAlbumId","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testFilterPhotosByAlbumId"
"Verify response structure matches user JSON schema","46","testUserSchemaValidation","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserSchemaValidation"
"Verify PATCH /posts/1 partially updates the post","76","testPatchPost","REST Assured API Test Suite","2026-06-05","failed","2026-06-05","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPatchPost"
"Verify GET /todos/{id} returns 404 for invalid IDs","105","testGetTodoNotFound","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify POST /comments creates a comment and returns 201","70","testCreateComment","REST Assured API Test Suite","2026-06-05","failed","2026-06-05","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCreateComment"
"Verify GET /photos/{id} returns correct photo data","59","testGetPhotoById","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /todos?completed=true returns only completed todos","50","testFilterCompletedTodos","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterCompletedTodos"
"Verify GET /photos/{id} returns 404 for invalid IDs","108","testGetPhotoNotFound","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /comments?postId=1 filters comments by post","66","testFilterCommentsByPostId","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testFilterCommentsByPostId"
"Verify GET /albums/{id} returns 404 for non-existent IDs","99","testGetAlbumNotFound","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /todos/{id} returns 404 for invalid IDs","92","testGetTodoNotFound","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify PUT /todos/1 fully updates the todo","96","testUpdateTodo","REST Assured API Test Suite","2026-06-05","failed","2026-06-05","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
"Verify GET /comments/{id} returns 404 for invalid IDs","111","testGetCommentNotFound","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /comments/{id} returns 404 for invalid IDs","112","testGetCommentNotFound","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /posts/{id} returns 404 for non-existent IDs","47","testGetPostNotFound","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /users/{id} returns 404 for invalid IDs","31","testGetUserNotFound","REST Assured API Test Suite","2026-06-05","passed","2026-06-05","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
