"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /users/{id} returns correct user data","76","testGetUserById","REST Assured API Test Suite","Mon Mar 16 11:14:33 UTC 2026","failed","Mon Mar 16 11:14:33 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify PUT /todos/1 fully updates the todo","268","testUpdateTodo","REST Assured API Test Suite","Mon Mar 16 11:14:33 UTC 2026","failed","Mon Mar 16 11:14:33 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
"Verify GET /posts/{id} returns correct post data","108","testGetPostById","REST Assured API Test Suite","Mon Mar 16 11:14:22 UTC 2026","failed","Mon Mar 16 11:14:23 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /comments/{id} returns correct comment data","297","testGetCommentById","REST Assured API Test Suite","Mon Mar 16 11:14:25 UTC 2026","failed","Mon Mar 16 11:14:26 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /albums/{id} returns correct album data","84","testGetAlbumById","REST Assured API Test Suite","Mon Mar 16 11:14:27 UTC 2026","passed","Mon Mar 16 11:14:27 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /users/{id} returns 404 for invalid IDs","263","testGetUserNotFound","REST Assured API Test Suite","Mon Mar 16 11:14:33 UTC 2026","passed","Mon Mar 16 11:14:34 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /comments/{id} returns correct comment data","99","testGetCommentById","REST Assured API Test Suite","Mon Mar 16 11:14:26 UTC 2026","failed","Mon Mar 16 11:14:26 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /posts/{id} returns 404 for non-existent IDs","72","testGetPostNotFound","REST Assured API Test Suite","Mon Mar 16 11:14:23 UTC 2026","passed","Mon Mar 16 11:14:23 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify Content-Type header and response time","88","testPostHeaders","REST Assured API Test Suite","Mon Mar 16 11:14:25 UTC 2026","passed","Mon Mar 16 11:14:25 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostHeaders"
"Verify GET /users/{id} returns 404 for invalid IDs","49","testGetUserNotFound","REST Assured API Test Suite","Mon Mar 16 11:14:33 UTC 2026","passed","Mon Mar 16 11:14:33 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
