"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /photos/{id} returns 404 for invalid IDs","119","testGetPhotoNotFound","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /todos/{id} returns 404 for invalid IDs","98","testGetTodoNotFound","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /albums/{id} returns 404 for non-existent IDs","97","testGetAlbumNotFound","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /todos/{id} returns correct todo data","71","testGetTodoById","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify response structure matches user JSON schema","44","testUserSchemaValidation","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserSchemaValidation"
"Verify photo URLs are non-null and non-empty","53","testPhotoUrlFormat","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoUrlFormat"
"Verify GET /todos?completed=true returns only completed todos","45","testFilterCompletedTodos","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterCompletedTodos"
"Verify GET /users/{id} returns 404 for invalid IDs","31","testGetUserNotFound","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /users/{id} returns correct user data","59","testGetUserById","REST Assured API Test Suite","2026-06-26","failed","2026-06-26","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /posts/{id} returns correct post data","76","testGetPostById","REST Assured API Test Suite","2026-06-26","failed","2026-06-26","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /todos/{id} returns correct todo data","49","testGetTodoById","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /posts/{id} returns 404 for non-existent IDs","59","testGetPostNotFound","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /users returns all 10 users","35","testGetAllUsers","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetAllUsers"
"Verify GET /comments/{id} returns correct comment data","133","testGetCommentById","REST Assured API Test Suite","2026-06-26","failed","2026-06-26","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /todos/{id} returns 404 for invalid IDs","116","testGetTodoNotFound","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify Content-Type header and response time for comments","37","testCommentHeaders","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCommentHeaders"
"Verify GET /comments/{id} returns correct comment data","68","testGetCommentById","REST Assured API Test Suite","2026-06-26","failed","2026-06-26","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /photos/{id} returns 404 for invalid IDs","96","testGetPhotoNotFound","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify PUT /posts/1 fully updates the post","137","testUpdatePost","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testUpdatePost"
"Verify DELETE /albums/1 returns 200","57","testDeleteAlbum","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testDeleteAlbum"
"Verify POST /comments creates a comment and returns 201","118","testCreateComment","REST Assured API Test Suite","2026-06-26","failed","2026-06-26","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCreateComment"
"Verify GET /albums returns all 100 albums","54","testGetAllAlbums","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAllAlbums"
"Verify GET /photos returns all 5000 photos","359","testGetAllPhotos","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify GET /users/{id} returns 404 for invalid IDs","31","testGetUserNotFound","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /albums/{id} returns correct album data","62","testGetAlbumById","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /todos?completed=false returns only incomplete todos","44","testFilterIncompleteTodos","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterIncompleteTodos"
"Verify DELETE /posts/1 returns 200","100","testDeletePost","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testDeletePost"
"Verify GET /comments returns all 500 comments","191","testGetAllComments","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetAllComments"
"Verify GET /posts/{id} returns 404 for non-existent IDs","112","testGetPostNotFound","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /todos/{id} returns 404 for invalid IDs","102","testGetTodoNotFound","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /posts/{id} returns correct post data","82","testGetPostById","REST Assured API Test Suite","2026-06-26","passed","2026-06-26","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
