"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /comments returns all 500 comments","229","testGetAllComments","REST Assured API Test Suite","Sun May 17 09:49:05 UTC 2026","passed","Sun May 17 09:49:05 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetAllComments"
"Verify GET /comments/{id} returns 404 for invalid IDs","181","testGetCommentNotFound","REST Assured API Test Suite","Sun May 17 09:49:06 UTC 2026","passed","Sun May 17 09:49:06 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify Content-Type header and response time for photos","74","testPhotoHeaders","REST Assured API Test Suite","Sun May 17 09:49:11 UTC 2026","passed","Sun May 17 09:49:11 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoHeaders"
"Verify GET /photos/{id} returns correct photo data","103","testGetPhotoById","REST Assured API Test Suite","Sun May 17 09:49:09 UTC 2026","passed","Sun May 17 09:49:10 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /posts/{id} returns 404 for non-existent IDs","202","testGetPostNotFound","REST Assured API Test Suite","Sun May 17 09:49:04 UTC 2026","passed","Sun May 17 09:49:04 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /comments?postId=1 filters comments by post","102","testFilterCommentsByPostId","REST Assured API Test Suite","Sun May 17 09:49:06 UTC 2026","passed","Sun May 17 09:49:06 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testFilterCommentsByPostId"
"Verify GET /todos/{id} returns correct todo data","132","testGetTodoById","REST Assured API Test Suite","Sun May 17 09:49:11 UTC 2026","passed","Sun May 17 09:49:11 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /photos?albumId=1 filters photos by album","198","testFilterPhotosByAlbumId","REST Assured API Test Suite","Sun May 17 09:49:10 UTC 2026","passed","Sun May 17 09:49:10 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testFilterPhotosByAlbumId"
"Verify GET /comments/{id} returns 404 for invalid IDs","184","testGetCommentNotFound","REST Assured API Test Suite","Sun May 17 09:49:06 UTC 2026","passed","Sun May 17 09:49:07 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /photos/{id} returns 404 for invalid IDs","184","testGetPhotoNotFound","REST Assured API Test Suite","Sun May 17 09:49:10 UTC 2026","passed","Sun May 17 09:49:10 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /photos/{id} returns correct photo data","206","testGetPhotoById","REST Assured API Test Suite","Sun May 17 09:49:10 UTC 2026","passed","Sun May 17 09:49:10 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /users/{id} returns correct user data","103","testGetUserById","REST Assured API Test Suite","Sun May 17 09:49:13 UTC 2026","failed","Sun May 17 09:49:13 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify PATCH /posts/1 partially updates the post","201","testPatchPost","REST Assured API Test Suite","Sun May 17 09:49:05 UTC 2026","failed","Sun May 17 09:49:05 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPatchPost"
"Verify GET /users/{id} returns 404 for invalid IDs","178","testGetUserNotFound","REST Assured API Test Suite","Sun May 17 09:49:13 UTC 2026","passed","Sun May 17 09:49:14 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify relationship: album has many photos linked by albumId","210","testGetAlbumPhotos","REST Assured API Test Suite","Sun May 17 09:49:07 UTC 2026","passed","Sun May 17 09:49:08 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumPhotos"
"Verify GET /comments/{id} returns correct comment data","226","testGetCommentById","REST Assured API Test Suite","Sun May 17 09:49:06 UTC 2026","failed","Sun May 17 09:49:06 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /photos/{id} returns 404 for invalid IDs","185","testGetPhotoNotFound","REST Assured API Test Suite","Sun May 17 09:49:10 UTC 2026","passed","Sun May 17 09:49:10 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify Content-Type header and response time for comments","81","testCommentHeaders","REST Assured API Test Suite","Sun May 17 09:49:07 UTC 2026","passed","Sun May 17 09:49:07 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCommentHeaders"
"Verify GET /todos/{id} returns 404 for invalid IDs","183","testGetTodoNotFound","REST Assured API Test Suite","Sun May 17 09:49:12 UTC 2026","passed","Sun May 17 09:49:12 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /posts/{id} returns 404 for non-existent IDs","196","testGetPostNotFound","REST Assured API Test Suite","Sun May 17 09:49:04 UTC 2026","passed","Sun May 17 09:49:04 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify response structure matches user JSON schema","91","testUserSchemaValidation","REST Assured API Test Suite","Sun May 17 09:49:13 UTC 2026","passed","Sun May 17 09:49:13 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserSchemaValidation"
"Verify PUT /todos/1 fully updates the todo","186","testUpdateTodo","REST Assured API Test Suite","Sun May 17 09:49:12 UTC 2026","failed","Sun May 17 09:49:13 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
"Verify GET /posts/{id} returns 404 for non-existent IDs","93","testGetPostNotFound","REST Assured API Test Suite","Sun May 17 09:49:04 UTC 2026","passed","Sun May 17 09:49:04 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /posts returns all 100 posts","2267","testGetAllPosts","REST Assured API Test Suite","Sun May 17 09:49:00 UTC 2026","passed","Sun May 17 09:49:02 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetAllPosts"
"Verify GET /users/{id} returns correct user data","101","testGetUserById","REST Assured API Test Suite","Sun May 17 09:49:13 UTC 2026","failed","Sun May 17 09:49:13 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /comments/{id} returns correct comment data","214","testGetCommentById","REST Assured API Test Suite","Sun May 17 09:49:06 UTC 2026","failed","Sun May 17 09:49:06 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify POST /comments creates a comment and returns 201","122","testCreateComment","REST Assured API Test Suite","Sun May 17 09:49:07 UTC 2026","failed","Sun May 17 09:49:07 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCreateComment"
"Verify response structure matches post JSON schema","754","testPostSchemaValidation","REST Assured API Test Suite","Sun May 17 09:49:03 UTC 2026","passed","Sun May 17 09:49:04 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostSchemaValidation"
"Verify GET /albums/{id} returns 404 for non-existent IDs","184","testGetAlbumNotFound","REST Assured API Test Suite","Sun May 17 09:49:08 UTC 2026","passed","Sun May 17 09:49:08 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /albums returns all 100 albums","97","testGetAllAlbums","REST Assured API Test Suite","Sun May 17 09:49:07 UTC 2026","passed","Sun May 17 09:49:07 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAllAlbums"
"Verify GET /albums/{id} returns 404 for non-existent IDs","191","testGetAlbumNotFound","REST Assured API Test Suite","Sun May 17 09:49:08 UTC 2026","passed","Sun May 17 09:49:08 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /posts/{id} returns correct post data","119","testGetPostById","REST Assured API Test Suite","Sun May 17 09:49:03 UTC 2026","failed","Sun May 17 09:49:03 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify Content-Type header and response time for todos","74","testTodoHeaders","REST Assured API Test Suite","Sun May 17 09:49:13 UTC 2026","passed","Sun May 17 09:49:13 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testTodoHeaders"
"Verify DELETE /albums/1 returns 200","183","testDeleteAlbum","REST Assured API Test Suite","Sun May 17 09:49:09 UTC 2026","passed","Sun May 17 09:49:09 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testDeleteAlbum"
"Verify GET /todos/{id} returns 404 for invalid IDs","186","testGetTodoNotFound","REST Assured API Test Suite","Sun May 17 09:49:12 UTC 2026","passed","Sun May 17 09:49:12 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
