"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Content-Type header and response time","39","testAlbumHeaders","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumHeaders"
"Verify GET /comments/{id} returns 404 for invalid IDs","140","testGetCommentNotFound","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /photos/{id} returns correct photo data","165","testGetPhotoById","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /todos/{id} returns 404 for invalid IDs","132","testGetTodoNotFound","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /posts returns all 100 posts","1531","testGetAllPosts","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetAllPosts"
"Verify GET /photos returns all 5000 photos","408","testGetAllPhotos","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify GET /todos/{id} returns correct todo data","159","testGetTodoById","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify POST /photos creates a photo and returns 201","91","testCreatePhoto","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testCreatePhoto"
"Verify GET /users/{id} returns 404 for invalid IDs","147","testGetUserNotFound","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify relationship: album has many photos linked by albumId","152","testGetAlbumPhotos","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumPhotos"
"Verify GET /users returns all 10 users","56","testGetAllUsers","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetAllUsers"
"Verify GET /albums/{id} returns 404 for non-existent IDs","132","testGetAlbumNotFound","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify PUT /posts/1 fully updates the post","161","testUpdatePost","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testUpdatePost"
"Verify Content-Type header and response time for todos","40","testTodoHeaders","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testTodoHeaders"
"Verify GET /todos/{id} returns 404 for invalid IDs","126","testGetTodoNotFound","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify PATCH /posts/1 partially updates the post","82","testPatchPost","REST Assured API Test Suite","2026-08-15","failed","2026-08-15","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPatchPost"
"Verify GET /photos/{id} returns 404 for invalid IDs","41","testGetPhotoNotFound","REST Assured API Test Suite","2026-08-15","passed","2026-08-15","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
