"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /albums/{id} returns correct album data","73","testGetAlbumById","REST Assured API Test Suite","Tue May 19 11:22:24 UTC 2026","passed","Tue May 19 11:22:24 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /comments returns all 500 comments","198","testGetAllComments","REST Assured API Test Suite","Tue May 19 11:22:22 UTC 2026","passed","Tue May 19 11:22:22 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetAllComments"
"Verify PATCH /posts/1 partially updates the post","124","testPatchPost","REST Assured API Test Suite","Tue May 19 11:22:21 UTC 2026","failed","Tue May 19 11:22:21 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPatchPost"
"Verify GET /posts/{id} returns correct post data","79","testGetPostById","REST Assured API Test Suite","Tue May 19 11:22:20 UTC 2026","failed","Tue May 19 11:22:20 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /todos/{id} returns correct todo data","61","testGetTodoById","REST Assured API Test Suite","Tue May 19 11:22:28 UTC 2026","passed","Tue May 19 11:22:28 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /users/{id} returns correct user data","44","testGetUserById","REST Assured API Test Suite","Tue May 19 11:22:30 UTC 2026","failed","Tue May 19 11:22:30 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /users/{id} returns 404 for invalid IDs","260","testGetUserNotFound","REST Assured API Test Suite","Tue May 19 11:22:31 UTC 2026","passed","Tue May 19 11:22:31 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /photos?albumId=1 filters photos by album","39","testFilterPhotosByAlbumId","REST Assured API Test Suite","Tue May 19 11:22:27 UTC 2026","passed","Tue May 19 11:22:27 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testFilterPhotosByAlbumId"
"Verify Content-Type header and response time for comments","34","testCommentHeaders","REST Assured API Test Suite","Tue May 19 11:22:23 UTC 2026","passed","Tue May 19 11:22:23 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCommentHeaders"
"Verify GET /todos/{id} returns correct todo data","38","testGetTodoById","REST Assured API Test Suite","Tue May 19 11:22:28 UTC 2026","passed","Tue May 19 11:22:28 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /photos/{id} returns correct photo data","51","testGetPhotoById","REST Assured API Test Suite","Tue May 19 11:22:26 UTC 2026","passed","Tue May 19 11:22:26 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify Content-Type header and response time for users","24","testUserHeaders","REST Assured API Test Suite","Tue May 19 11:22:31 UTC 2026","passed","Tue May 19 11:22:31 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserHeaders"
"Verify POST /comments creates a comment and returns 201","117","testCreateComment","REST Assured API Test Suite","Tue May 19 11:22:23 UTC 2026","failed","Tue May 19 11:22:23 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCreateComment"
"Verify POST /todos creates a todo and returns 201","118","testCreateTodo","REST Assured API Test Suite","Tue May 19 11:22:29 UTC 2026","failed","Tue May 19 11:22:30 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testCreateTodo"
"Verify POST /users creates a user and returns 201","120","testCreateUser","REST Assured API Test Suite","Tue May 19 11:22:31 UTC 2026","passed","Tue May 19 11:22:31 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testCreateUser"
"Verify GET /users/{id} returns correct user data","44","testGetUserById","REST Assured API Test Suite","Tue May 19 11:22:30 UTC 2026","failed","Tue May 19 11:22:30 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /todos/{id} returns 404 for invalid IDs","313","testGetTodoNotFound","REST Assured API Test Suite","Tue May 19 11:22:29 UTC 2026","passed","Tue May 19 11:22:29 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /posts/{id} returns 404 for non-existent IDs","240","testGetPostNotFound","REST Assured API Test Suite","Tue May 19 11:22:20 UTC 2026","passed","Tue May 19 11:22:21 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /users/{id} returns correct user data","44","testGetUserById","REST Assured API Test Suite","Tue May 19 11:22:30 UTC 2026","failed","Tue May 19 11:22:30 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify response structure matches user JSON schema","42","testUserSchemaValidation","REST Assured API Test Suite","Tue May 19 11:22:30 UTC 2026","passed","Tue May 19 11:22:30 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserSchemaValidation"
"Verify relationship: user has many posts","328","testGetUserPosts","REST Assured API Test Suite","Tue May 19 11:22:31 UTC 2026","passed","Tue May 19 11:22:31 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserPosts"
"Verify Content-Type header and response time for todos","27","testTodoHeaders","REST Assured API Test Suite","Tue May 19 11:22:30 UTC 2026","passed","Tue May 19 11:22:30 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testTodoHeaders"
"Verify photo URLs are non-null and non-empty","38","testPhotoUrlFormat","REST Assured API Test Suite","Tue May 19 11:22:28 UTC 2026","passed","Tue May 19 11:22:28 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoUrlFormat"
"Verify GET /posts/{id} returns correct post data","103","testGetPostById","REST Assured API Test Suite","Tue May 19 11:22:19 UTC 2026","failed","Tue May 19 11:22:19 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /todos?completed=false returns only incomplete todos","260","testFilterIncompleteTodos","REST Assured API Test Suite","Tue May 19 11:22:28 UTC 2026","passed","Tue May 19 11:22:29 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterIncompleteTodos"
"Verify GET /todos returns all 200 todos","47","testGetAllTodos","REST Assured API Test Suite","Tue May 19 11:22:28 UTC 2026","passed","Tue May 19 11:22:28 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetAllTodos"
"Verify GET /albums/{id} returns correct album data","56","testGetAlbumById","REST Assured API Test Suite","Tue May 19 11:22:24 UTC 2026","passed","Tue May 19 11:22:24 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /comments/{id} returns 404 for invalid IDs","303","testGetCommentNotFound","REST Assured API Test Suite","Tue May 19 11:22:23 UTC 2026","passed","Tue May 19 11:22:23 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
