"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify relationship: user has many albums","270","testGetUserAlbums","REST Assured API Test Suite","Sun May 03 09:23:46 UTC 2026","passed","Sun May 03 09:23:46 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserAlbums"
"Verify PUT /albums/1 updates the album and returns 200","279","testUpdateAlbum","REST Assured API Test Suite","Sun May 03 09:23:39 UTC 2026","passed","Sun May 03 09:23:40 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testUpdateAlbum"
"Verify GET /posts/{id} returns correct post data","102","testGetPostById","REST Assured API Test Suite","Sun May 03 09:23:32 UTC 2026","passed","Sun May 03 09:23:33 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify Content-Type header and response time","84","testPostHeaders","REST Assured API Test Suite","Sun May 03 09:23:35 UTC 2026","passed","Sun May 03 09:23:35 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostHeaders"
"Verify GET /todos/{id} returns correct todo data","91","testGetTodoById","REST Assured API Test Suite","Sun May 03 09:23:43 UTC 2026","passed","Sun May 03 09:23:43 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify POST /comments creates a comment and returns 201","141","testCreateComment","REST Assured API Test Suite","Sun May 03 09:23:37 UTC 2026","failed","Sun May 03 09:23:37 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCreateComment"
"Verify GET /users/{id} returns 404 for invalid IDs","277","testGetUserNotFound","REST Assured API Test Suite","Sun May 03 09:23:46 UTC 2026","passed","Sun May 03 09:23:46 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /comments returns all 500 comments","222","testGetAllComments","REST Assured API Test Suite","Sun May 03 09:23:35 UTC 2026","passed","Sun May 03 09:23:36 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetAllComments"
"Verify relationship: album has many photos linked by albumId","72","testGetAlbumPhotos","REST Assured API Test Suite","Sun May 03 09:23:38 UTC 2026","passed","Sun May 03 09:23:38 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumPhotos"
"Verify GET /albums/{id} returns 404 for non-existent IDs","262","testGetAlbumNotFound","REST Assured API Test Suite","Sun May 03 09:23:39 UTC 2026","passed","Sun May 03 09:23:39 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /todos?completed=false returns only incomplete todos","269","testFilterIncompleteTodos","REST Assured API Test Suite","Sun May 03 09:23:43 UTC 2026","passed","Sun May 03 09:23:44 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterIncompleteTodos"
"Verify GET /users returns all 10 users","58","testGetAllUsers","REST Assured API Test Suite","Sun May 03 09:23:45 UTC 2026","passed","Sun May 03 09:23:45 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetAllUsers"
"Verify GET /comments/{id} returns correct comment data","97","testGetCommentById","REST Assured API Test Suite","Sun May 03 09:23:36 UTC 2026","failed","Sun May 03 09:23:36 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /posts/{id} returns 404 for non-existent IDs","275","testGetPostNotFound","REST Assured API Test Suite","Sun May 03 09:23:34 UTC 2026","passed","Sun May 03 09:23:34 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify DELETE /posts/1 returns 200","124","testDeletePost","REST Assured API Test Suite","Sun May 03 09:23:35 UTC 2026","passed","Sun May 03 09:23:35 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testDeletePost"
"Verify GET /todos/{id} returns correct todo data","105","testGetTodoById","REST Assured API Test Suite","Sun May 03 09:23:43 UTC 2026","passed","Sun May 03 09:23:43 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /users/{id} returns 404 for invalid IDs","56","testGetUserNotFound","REST Assured API Test Suite","Sun May 03 09:23:45 UTC 2026","passed","Sun May 03 09:23:45 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /posts/{id} returns correct post data","130","testGetPostById","REST Assured API Test Suite","Sun May 03 09:23:32 UTC 2026","failed","Sun May 03 09:23:32 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify POST /users creates a user and returns 201","127","testCreateUser","REST Assured API Test Suite","Sun May 03 09:23:46 UTC 2026","passed","Sun May 03 09:23:47 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testCreateUser"
"Verify GET /comments/{id} returns 404 for invalid IDs","276","testGetCommentNotFound","REST Assured API Test Suite","Sun May 03 09:23:37 UTC 2026","passed","Sun May 03 09:23:37 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /albums/{id} returns correct album data","84","testGetAlbumById","REST Assured API Test Suite","Sun May 03 09:23:38 UTC 2026","passed","Sun May 03 09:23:38 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify Content-Type header and response time for users","52","testUserHeaders","REST Assured API Test Suite","Sun May 03 09:23:47 UTC 2026","passed","Sun May 03 09:23:47 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserHeaders"
"Verify GET /todos?completed=true returns only completed todos","286","testFilterCompletedTodos","REST Assured API Test Suite","Sun May 03 09:23:43 UTC 2026","passed","Sun May 03 09:23:43 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterCompletedTodos"
"Verify relationship: user has many posts","64","testGetUserPosts","REST Assured API Test Suite","Sun May 03 09:23:46 UTC 2026","passed","Sun May 03 09:23:46 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserPosts"
"Verify GET /photos/{id} returns 404 for invalid IDs","264","testGetPhotoNotFound","REST Assured API Test Suite","Sun May 03 09:23:42 UTC 2026","passed","Sun May 03 09:23:42 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /posts returns all 100 posts","2454","testGetAllPosts","REST Assured API Test Suite","Sun May 03 09:23:30 UTC 2026","passed","Sun May 03 09:23:32 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetAllPosts"
"Verify relationship: user has many todos","272","testGetUserTodos","REST Assured API Test Suite","Sun May 03 09:23:46 UTC 2026","passed","Sun May 03 09:23:46 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserTodos"
"Verify Content-Type header and response time for photos","56","testPhotoHeaders","REST Assured API Test Suite","Sun May 03 09:23:43 UTC 2026","passed","Sun May 03 09:23:43 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoHeaders"
"Verify GET /photos/{id} returns 404 for invalid IDs","259","testGetPhotoNotFound","REST Assured API Test Suite","Sun May 03 09:23:42 UTC 2026","passed","Sun May 03 09:23:43 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /users/{id} returns correct user data","74","testGetUserById","REST Assured API Test Suite","Sun May 03 09:23:45 UTC 2026","failed","Sun May 03 09:23:45 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /comments?postId=1 filters comments by post","80","testFilterCommentsByPostId","REST Assured API Test Suite","Sun May 03 09:23:36 UTC 2026","passed","Sun May 03 09:23:36 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testFilterCommentsByPostId"
"Verify GET /photos returns all 5000 photos","701","testGetAllPhotos","REST Assured API Test Suite","Sun May 03 09:23:40 UTC 2026","passed","Sun May 03 09:23:41 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify GET /albums returns all 100 albums","80","testGetAllAlbums","REST Assured API Test Suite","Sun May 03 09:23:37 UTC 2026","passed","Sun May 03 09:23:38 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAllAlbums"
"Verify POST /todos creates a todo and returns 201","123","testCreateTodo","REST Assured API Test Suite","Sun May 03 09:23:44 UTC 2026","failed","Sun May 03 09:23:45 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testCreateTodo"
"Verify GET /albums/{id} returns 404 for non-existent IDs","257","testGetAlbumNotFound","REST Assured API Test Suite","Sun May 03 09:23:39 UTC 2026","passed","Sun May 03 09:23:39 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify PUT /todos/1 fully updates the todo","269","testUpdateTodo","REST Assured API Test Suite","Sun May 03 09:23:45 UTC 2026","failed","Sun May 03 09:23:45 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
"Verify GET /photos/{id} returns correct photo data","284","testGetPhotoById","REST Assured API Test Suite","Sun May 03 09:23:41 UTC 2026","passed","Sun May 03 09:23:41 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /comments/{id} returns 404 for invalid IDs","272","testGetCommentNotFound","REST Assured API Test Suite","Sun May 03 09:23:37 UTC 2026","passed","Sun May 03 09:23:37 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /posts/{id} returns 404 for non-existent IDs","299","testGetPostNotFound","REST Assured API Test Suite","Sun May 03 09:23:34 UTC 2026","passed","Sun May 03 09:23:34 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
