"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /comments/{id} returns 404 for invalid IDs","222","testGetCommentNotFound","REST Assured API Test Suite","2026-06-03","passed","2026-06-03","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /users/{id} returns 404 for invalid IDs","225","testGetUserNotFound","REST Assured API Test Suite","2026-06-03","passed","2026-06-03","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify POST /posts creates a new post and returns 201","200","testCreatePost","REST Assured API Test Suite","2026-06-03","failed","2026-06-03","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testCreatePost"
"Verify PATCH /posts/1 partially updates the post","102","testPatchPost","REST Assured API Test Suite","2026-06-03","failed","2026-06-03","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPatchPost"
"Verify GET /photos/{id} returns correct photo data","236","testGetPhotoById","REST Assured API Test Suite","2026-06-03","passed","2026-06-03","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /albums/{id} returns 404 for non-existent IDs","223","testGetAlbumNotFound","REST Assured API Test Suite","2026-06-03","passed","2026-06-03","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify Content-Type header and response time","72","testPostHeaders","REST Assured API Test Suite","2026-06-03","passed","2026-06-03","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostHeaders"
"Verify POST /users creates a user and returns 201","101","testCreateUser","REST Assured API Test Suite","2026-06-03","passed","2026-06-03","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testCreateUser"
"Verify GET /todos/{id} returns correct todo data","54","testGetTodoById","REST Assured API Test Suite","2026-06-03","passed","2026-06-03","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify POST /photos creates a photo and returns 201","100","testCreatePhoto","REST Assured API Test Suite","2026-06-03","passed","2026-06-03","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testCreatePhoto"
