"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","43","testGetInvalidPostReturns404","REST Assured API Test Suite","Mon Mar 02 15:23:03 UTC 2026","passed","Mon Mar 02 15:23:03 UTC 2026","com.apitest.tests.NegativeTests","Negative Tests","com.apitest.tests.NegativeTests","testGetInvalidPostReturns404"
"","680","testGetPostJsonSchema","REST Assured API Test Suite","Mon Mar 02 15:23:00 UTC 2026","passed","Mon Mar 02 15:23:00 UTC 2026","com.apitest.tests.GetRequestTests","GET Request Tests","com.apitest.tests.GetRequestTests","testGetPostJsonSchema"
"","188","testDeleteMultiplePosts","REST Assured API Test Suite","Mon Mar 02 15:23:02 UTC 2026","passed","Mon Mar 02 15:23:02 UTC 2026","com.apitest.tests.DeleteRequestTests","DELETE Request Tests","com.apitest.tests.DeleteRequestTests","testDeleteMultiplePosts"
"","62","testDeletePostResponseHeaders","REST Assured API Test Suite","Mon Mar 02 15:23:02 UTC 2026","passed","Mon Mar 02 15:23:02 UTC 2026","com.apitest.tests.DeleteRequestTests","DELETE Request Tests","com.apitest.tests.DeleteRequestTests","testDeletePostResponseHeaders"
"","92","testCreatePostWithMapBody","REST Assured API Test Suite","Mon Mar 02 15:23:01 UTC 2026","passed","Mon Mar 02 15:23:01 UTC 2026","com.apitest.tests.PostRequestTests","POST Request Tests","com.apitest.tests.PostRequestTests","testCreatePostWithMapBody"
"","59","testGetAllUsers","REST Assured API Test Suite","Mon Mar 02 15:23:02 UTC 2026","passed","Mon Mar 02 15:23:02 UTC 2026","com.apitest.tests.UserTests","User Endpoint Tests","com.apitest.tests.UserTests","testGetAllUsers"
"","62","testNonExistentFieldExpectation","REST Assured API Test Suite","Mon Mar 02 15:23:03 UTC 2026","failed","Mon Mar 02 15:23:03 UTC 2026","com.apitest.tests.NegativeTests","Negative Tests","com.apitest.tests.NegativeTests","testNonExistentFieldExpectation"
"","82","testGetNonExistentPost","REST Assured API Test Suite","Mon Mar 02 15:23:00 UTC 2026","passed","Mon Mar 02 15:23:00 UTC 2026","com.apitest.tests.GetRequestTests","GET Request Tests","com.apitest.tests.GetRequestTests","testGetNonExistentPost"
"","58","testDeletePostResponseBody","REST Assured API Test Suite","Mon Mar 02 15:23:02 UTC 2026","passed","Mon Mar 02 15:23:02 UTC 2026","com.apitest.tests.DeleteRequestTests","DELETE Request Tests","com.apitest.tests.DeleteRequestTests","testDeletePostResponseBody"
"","98","testUpdatePostTitle","REST Assured API Test Suite","Mon Mar 02 15:23:01 UTC 2026","passed","Mon Mar 02 15:23:02 UTC 2026","com.apitest.tests.PutRequestTests","PUT Request Tests","com.apitest.tests.PutRequestTests","testUpdatePostTitle"
