"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify response structure matches post JSON schema","841","testPostSchemaValidation","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostSchemaValidation"
"Verify GET /albums/{id} returns correct album data","198","testGetAlbumById","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /todos/{id} returns correct todo data","211","testGetTodoById","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify Content-Type header and response time","236","testPostHeaders","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostHeaders"
"Verify PUT /albums/1 updates the album and returns 200","330","testUpdateAlbum","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testUpdateAlbum"
"Verify GET /photos returns all 5000 photos","739","testGetAllPhotos","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify GET /comments/{id} returns correct comment data","258","testGetCommentById","REST Assured API Test Suite","2026-08-10","failed","2026-08-10","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify Content-Type header and response time for todos","187","testTodoHeaders","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testTodoHeaders"
"Verify Content-Type header and response time for users","186","testUserHeaders","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserHeaders"
"Verify GET /posts/{id} returns correct post data","597","testGetPostById","REST Assured API Test Suite","2026-08-10","failed","2026-08-10","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /todos/{id} returns correct todo data","166","testGetTodoById","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /todos?completed=false returns only incomplete todos","295","testFilterIncompleteTodos","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterIncompleteTodos"
"Verify relationship: user has many todos","326","testGetUserTodos","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserTodos"
"Verify POST /albums creates a new album and returns 201","235","testCreateAlbum","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testCreateAlbum"
"Verify GET /comments?postId=1 filters comments by post","223","testFilterCommentsByPostId","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testFilterCommentsByPostId"
"Verify POST /posts creates a new post and returns 201","321","testCreatePost","REST Assured API Test Suite","2026-08-10","failed","2026-08-10","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testCreatePost"
"Verify GET /users/{id} returns correct user data","189","testGetUserById","REST Assured API Test Suite","2026-08-10","failed","2026-08-10","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /photos/{id} returns 404 for invalid IDs","316","testGetPhotoNotFound","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify relationship: album has many photos linked by albumId","217","testGetAlbumPhotos","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumPhotos"
"Verify GET /posts/{id} returns 404 for non-existent IDs","319","testGetPostNotFound","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /comments returns all 500 comments","367","testGetAllComments","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetAllComments"
"Verify POST /comments creates a comment and returns 201","297","testCreateComment","REST Assured API Test Suite","2026-08-10","failed","2026-08-10","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCreateComment"
"Verify GET /albums/{id} returns 404 for non-existent IDs","281","testGetAlbumNotFound","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify PUT /posts/1 fully updates the post","327","testUpdatePost","REST Assured API Test Suite","2026-08-10","passed","2026-08-10","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testUpdatePost"
