"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /albums/{id} returns correct album data","79","testGetAlbumById","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /photos/{id} returns 404 for invalid IDs","253","testGetPhotoNotFound","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /photos/{id} returns correct photo data","271","testGetPhotoById","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /todos/{id} returns correct todo data","68","testGetTodoById","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /users/{id} returns 404 for invalid IDs","257","testGetUserNotFound","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /albums/{id} returns 404 for non-existent IDs","255","testGetAlbumNotFound","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /albums/{id} returns 404 for non-existent IDs","269","testGetAlbumNotFound","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /comments/{id} returns correct comment data","293","testGetCommentById","REST Assured API Test Suite","2026-07-25","failed","2026-07-25","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /comments/{id} returns correct comment data","297","testGetCommentById","REST Assured API Test Suite","2026-07-25","failed","2026-07-25","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify POST /albums creates a new album and returns 201","132","testCreateAlbum","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testCreateAlbum"
"Verify Content-Type header and response time for photos","47","testPhotoHeaders","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoHeaders"
"Verify GET /albums returns all 100 albums","66","testGetAllAlbums","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAllAlbums"
"Verify relationship: album has many photos linked by albumId","66","testGetAlbumPhotos","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumPhotos"
"Verify GET /comments/{id} returns 404 for invalid IDs","268","testGetCommentNotFound","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify PUT /todos/1 fully updates the todo","257","testUpdateTodo","REST Assured API Test Suite","2026-07-25","failed","2026-07-25","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
"Verify DELETE /albums/1 returns 200","113","testDeleteAlbum","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testDeleteAlbum"
"Verify GET /albums/{id} returns correct album data","74","testGetAlbumById","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /posts/{id} returns correct post data","104","testGetPostById","REST Assured API Test Suite","2026-07-25","failed","2026-07-25","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify relationship: user has many albums","57","testGetUserAlbums","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserAlbums"
"Verify Content-Type header and response time","56","testAlbumHeaders","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumHeaders"
"Verify response structure matches post JSON schema","597","testPostSchemaValidation","REST Assured API Test Suite","2026-07-25","passed","2026-07-25","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostSchemaValidation"
