"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify GET /todos/{id} returns 404 for invalid IDs","92","testGetTodoNotFound","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /posts/{id} returns correct post data","79","testGetPostById","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /comments/{id} returns 404 for invalid IDs","104","testGetCommentNotFound","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /posts/{id} returns 404 for non-existent IDs","55","testGetPostNotFound","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify Content-Type header and response time","56","testPostHeaders","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostHeaders"
"Verify GET /users/{id} returns correct user data","50","testGetUserById","REST Assured API Test Suite","2026-06-14","failed","2026-06-14","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /albums/{id} returns correct album data","63","testGetAlbumById","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /comments/{id} returns 404 for invalid IDs","100","testGetCommentNotFound","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /posts/{id} returns 404 for non-existent IDs","103","testGetPostNotFound","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /users/{id} returns 404 for invalid IDs","94","testGetUserNotFound","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /comments/{id} returns correct comment data","130","testGetCommentById","REST Assured API Test Suite","2026-06-14","failed","2026-06-14","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /albums/{id} returns 404 for non-existent IDs","110","testGetAlbumNotFound","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /posts/{id} returns correct post data","142","testGetPostById","REST Assured API Test Suite","2026-06-14","failed","2026-06-14","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify POST /comments creates a comment and returns 201","73","testCreateComment","REST Assured API Test Suite","2026-06-14","failed","2026-06-14","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCreateComment"
"Verify POST /users creates a user and returns 201","70","testCreateUser","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testCreateUser"
"Verify GET /comments/{id} returns correct comment data","129","testGetCommentById","REST Assured API Test Suite","2026-06-14","failed","2026-06-14","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /photos returns all 5000 photos","505","testGetAllPhotos","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify GET /posts/{id} returns correct post data","71","testGetPostById","REST Assured API Test Suite","2026-06-14","failed","2026-06-14","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /todos/{id} returns correct todo data","77","testGetTodoById","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /photos/{id} returns 404 for invalid IDs","98","testGetPhotoNotFound","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify POST /photos creates a photo and returns 201","67","testCreatePhoto","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testCreatePhoto"
"Verify GET /users/{id} returns correct user data","48","testGetUserById","REST Assured API Test Suite","2026-06-14","failed","2026-06-14","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /comments?postId=1 filters comments by post","61","testFilterCommentsByPostId","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testFilterCommentsByPostId"
"Verify POST /albums creates a new album and returns 201","81","testCreateAlbum","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testCreateAlbum"
"Verify relationship: user has many albums","102","testGetUserAlbums","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserAlbums"
"Verify GET /todos/{id} returns correct todo data","44","testGetTodoById","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /todos/{id} returns 404 for invalid IDs","100","testGetTodoNotFound","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify Content-Type header and response time for users","32","testUserHeaders","REST Assured API Test Suite","2026-06-14","passed","2026-06-14","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserHeaders"
