"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Content-Type header and response time for photos","79","testPhotoHeaders","REST Assured API Test Suite","Sun Mar 15 09:51:02 UTC 2026","passed","Sun Mar 15 09:51:02 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoHeaders"
"Verify POST /albums creates a new album and returns 201","127","testCreateAlbum","REST Assured API Test Suite","Sun Mar 15 09:50:59 UTC 2026","passed","Sun Mar 15 09:50:59 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testCreateAlbum"
"Verify PUT /albums/1 updates the album and returns 200","188","testUpdateAlbum","REST Assured API Test Suite","Sun Mar 15 09:50:59 UTC 2026","passed","Sun Mar 15 09:50:59 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testUpdateAlbum"
"Verify GET /photos returns all 5000 photos","535","testGetAllPhotos","REST Assured API Test Suite","Sun Mar 15 09:51:00 UTC 2026","passed","Sun Mar 15 09:51:00 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify response structure matches post JSON schema","648","testPostSchemaValidation","REST Assured API Test Suite","Sun Mar 15 09:50:54 UTC 2026","passed","Sun Mar 15 09:50:55 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostSchemaValidation"
"Verify Content-Type header and response time for users","73","testUserHeaders","REST Assured API Test Suite","Sun Mar 15 09:51:05 UTC 2026","passed","Sun Mar 15 09:51:05 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testUserHeaders"
"Verify GET /posts/{id} returns 404 for non-existent IDs","199","testGetPostNotFound","REST Assured API Test Suite","Sun Mar 15 09:50:55 UTC 2026","passed","Sun Mar 15 09:50:55 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /posts/{id} returns correct post data","135","testGetPostById","REST Assured API Test Suite","Sun Mar 15 09:50:54 UTC 2026","passed","Sun Mar 15 09:50:54 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /todos/{id} returns 404 for invalid IDs","184","testGetTodoNotFound","REST Assured API Test Suite","Sun Mar 15 09:51:02 UTC 2026","passed","Sun Mar 15 09:51:03 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /posts/{id} returns correct post data","152","testGetPostById","REST Assured API Test Suite","Sun Mar 15 09:50:54 UTC 2026","failed","Sun Mar 15 09:50:54 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify relationship: album has many photos linked by albumId","90","testGetAlbumPhotos","REST Assured API Test Suite","Sun Mar 15 09:50:58 UTC 2026","passed","Sun Mar 15 09:50:58 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumPhotos"
