"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify PUT /todos/1 updates the todo and returns 200","236","testUpdateTodo","REST Assured API Test Suite","Tue Mar 03 12:39:16 UTC 2026","passed","Tue Mar 03 12:39:16 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testUpdateTodo"
"Verify GET /users/{id} returns 404 for non-existent IDs","29","testGetUserNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:17 UTC 2026","passed","Tue Mar 03 12:39:17 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify POST /comments creates a new comment and returns 201","135","testCreateComment","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCreateComment"
"Verify GET /photos/{id} returns correct photo data for valid IDs","71","testGetPhotoById","REST Assured API Test Suite","Tue Mar 03 12:39:14 UTC 2026","passed","Tue Mar 03 12:39:14 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /comments/{id} returns correct comment for valid IDs","87","testGetCommentById","REST Assured API Test Suite","Tue Mar 03 12:39:11 UTC 2026","passed","Tue Mar 03 12:39:11 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentById"
"Verify GET /todos/{id} returns correct todo data for valid IDs","101","testGetTodoById","REST Assured API Test Suite","Tue Mar 03 12:39:15 UTC 2026","passed","Tue Mar 03 12:39:15 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify response structure matches album JSON schema contract","38","testAlbumSchemaValidation","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testAlbumSchemaValidation"
"Verify GET /photos/{id} returns correct photo data for valid IDs","278","testGetPhotoById","REST Assured API Test Suite","Tue Mar 03 12:39:14 UTC 2026","passed","Tue Mar 03 12:39:14 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify DELETE /albums/1 returns 200 confirming deletion","96","testDeleteAlbum","REST Assured API Test Suite","Tue Mar 03 12:39:13 UTC 2026","passed","Tue Mar 03 12:39:13 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testDeleteAlbum"
"Verify GET /photos/{id} returns 404 for non-existent IDs","223","testGetPhotoNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:14 UTC 2026","passed","Tue Mar 03 12:39:15 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /albums returns all 100 albums with valid ids and titles","65","testGetAllAlbums","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAllAlbums"
"Verify photo URL fields contain valid https links","66","testPhotoUrlFormat","REST Assured API Test Suite","Tue Mar 03 12:39:15 UTC 2026","passed","Tue Mar 03 12:39:15 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testPhotoUrlFormat"
"Verify GET /users/1/albums returns albums belonging to user 1","44","testGetUserAlbums","REST Assured API Test Suite","Tue Mar 03 12:39:17 UTC 2026","passed","Tue Mar 03 12:39:17 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserAlbums"
"Verify GET /albums/{id} returns correct album data for valid IDs","69","testGetAlbumById","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /users/{id} returns correct user data for valid IDs","53","testGetUserById","REST Assured API Test Suite","Tue Mar 03 12:39:16 UTC 2026","passed","Tue Mar 03 12:39:17 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /users/{id} returns 404 for non-existent IDs","29","testGetUserNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:17 UTC 2026","passed","Tue Mar 03 12:39:17 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /todos/{id} returns 404 for non-existent IDs","29","testGetTodoNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:16 UTC 2026","passed","Tue Mar 03 12:39:16 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /users/{id} returns correct user data for valid IDs","57","testGetUserById","REST Assured API Test Suite","Tue Mar 03 12:39:16 UTC 2026","passed","Tue Mar 03 12:39:16 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify GET /todos?completed=false returns only incomplete todos","250","testFilterIncompleteTodos","REST Assured API Test Suite","Tue Mar 03 12:39:16 UTC 2026","passed","Tue Mar 03 12:39:16 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testFilterIncompleteTodos"
"Verify GET /posts/{id} returns correct post data for valid IDs","95","testGetPostById","REST Assured API Test Suite","Tue Mar 03 12:39:09 UTC 2026","passed","Tue Mar 03 12:39:09 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostById"
"Verify GET /posts/{id} returns 404 for non-existent IDs","49","testGetPostNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:10 UTC 2026","passed","Tue Mar 03 12:39:10 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify response structure matches post JSON schema contract","763","testPostSchemaValidation","REST Assured API Test Suite","Tue Mar 03 12:39:09 UTC 2026","passed","Tue Mar 03 12:39:10 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPostSchemaValidation"
"Verify GET /albums/{id} returns 404 for non-existent IDs","33","testGetAlbumNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /users/1/todos returns todos belonging to user 1","38","testGetUserTodos","REST Assured API Test Suite","Tue Mar 03 12:39:17 UTC 2026","passed","Tue Mar 03 12:39:17 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserTodos"
"Verify DELETE /posts/1 returns 200 confirming deletion","105","testDeletePost","REST Assured API Test Suite","Tue Mar 03 12:39:10 UTC 2026","passed","Tue Mar 03 12:39:10 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testDeletePost"
"Verify GET /users/{id} returns 404 for non-existent IDs","36","testGetUserNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:17 UTC 2026","passed","Tue Mar 03 12:39:17 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserNotFound"
"Verify GET /comments/{id} returns 404 for non-existent IDs","37","testGetCommentNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:11 UTC 2026","passed","Tue Mar 03 12:39:11 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /albums/{id} returns correct album data for valid IDs","68","testGetAlbumById","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /albums/{id} returns 404 for non-existent IDs","40","testGetAlbumNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumNotFound"
"Verify GET /todos/{id} returns correct todo data for valid IDs","85","testGetTodoById","REST Assured API Test Suite","Tue Mar 03 12:39:15 UTC 2026","passed","Tue Mar 03 12:39:15 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify GET /albums/{id} returns correct album data for valid IDs","68","testGetAlbumById","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumById"
"Verify GET /todos/{id} returns 404 for non-existent IDs","31","testGetTodoNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:16 UTC 2026","passed","Tue Mar 03 12:39:16 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify GET /photos returns all 5000 photos with valid fields","831","testGetAllPhotos","REST Assured API Test Suite","Tue Mar 03 12:39:13 UTC 2026","passed","Tue Mar 03 12:39:14 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetAllPhotos"
"Verify GET /todos/{id} returns 404 for non-existent IDs","31","testGetTodoNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:16 UTC 2026","passed","Tue Mar 03 12:39:16 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoNotFound"
"Verify Content-Type header and response time are within expected bounds","28","testTodoHeaders","REST Assured API Test Suite","Tue Mar 03 12:39:16 UTC 2026","passed","Tue Mar 03 12:39:16 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testTodoHeaders"
"Verify POST /posts creates a new post and returns 201 with correct data","267","testCreatePost","REST Assured API Test Suite","Tue Mar 03 12:39:10 UTC 2026","passed","Tue Mar 03 12:39:10 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testCreatePost"
"Verify GET /photos/{id} returns 404 for non-existent IDs","31","testGetPhotoNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:15 UTC 2026","passed","Tue Mar 03 12:39:15 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify GET /users/{id} returns correct user data for valid IDs","61","testGetUserById","REST Assured API Test Suite","Tue Mar 03 12:39:17 UTC 2026","passed","Tue Mar 03 12:39:17 UTC 2026","com.apitest.users.UserTest","Users Tests","com.apitest.users.UserTest","testGetUserById"
"Verify relationship: albums have many photos, all linked by albumId","70","testGetAlbumPhotos","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testGetAlbumPhotos"
"Verify PUT /albums/1 updates the album and returns 200 with updated data","257","testUpdateAlbum","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:13 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testUpdateAlbum"
"Verify GET /posts/{id} returns 404 for non-existent IDs","41","testGetPostNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:10 UTC 2026","passed","Tue Mar 03 12:39:10 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testGetPostNotFound"
"Verify GET /photos/{id} returns correct photo data for valid IDs","250","testGetPhotoById","REST Assured API Test Suite","Tue Mar 03 12:39:14 UTC 2026","passed","Tue Mar 03 12:39:14 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoById"
"Verify GET /photos?albumId=1 returns only photos for that album","248","testFilterPhotosByAlbumId","REST Assured API Test Suite","Tue Mar 03 12:39:14 UTC 2026","passed","Tue Mar 03 12:39:14 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testFilterPhotosByAlbumId"
"Verify GET /comments/{id} returns 404 for non-existent IDs","38","testGetCommentNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:11 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testGetCommentNotFound"
"Verify GET /todos/{id} returns correct todo data for valid IDs","98","testGetTodoById","REST Assured API Test Suite","Tue Mar 03 12:39:15 UTC 2026","passed","Tue Mar 03 12:39:15 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testGetTodoById"
"Verify Content-Type header and response time are within expected bounds","43","testCommentHeaders","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testCommentHeaders"
"Verify POST /todos creates a new todo and returns 201","126","testCreateTodo","REST Assured API Test Suite","Tue Mar 03 12:39:16 UTC 2026","passed","Tue Mar 03 12:39:16 UTC 2026","com.apitest.todos.TodoTest","Todos Tests","com.apitest.todos.TodoTest","testCreateTodo"
"Verify PATCH /posts/1 partially updates the post","116","testPatchPost","REST Assured API Test Suite","Tue Mar 03 12:39:10 UTC 2026","passed","Tue Mar 03 12:39:10 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testPatchPost"
"Verify GET /comments?postId=1 returns only comments for that post","72","testFilterCommentsByPostId","REST Assured API Test Suite","Tue Mar 03 12:39:11 UTC 2026","passed","Tue Mar 03 12:39:11 UTC 2026","com.apitest.comments.CommentTest","Comments Tests","com.apitest.comments.CommentTest","testFilterCommentsByPostId"
"Verify POST /albums creates a new album and returns 201 with correct data","131","testCreateAlbum","REST Assured API Test Suite","Tue Mar 03 12:39:12 UTC 2026","passed","Tue Mar 03 12:39:12 UTC 2026","com.apitest.albums.AlbumTest","Albums Tests","com.apitest.albums.AlbumTest","testCreateAlbum"
"Verify GET /photos/{id} returns 404 for non-existent IDs","34","testGetPhotoNotFound","REST Assured API Test Suite","Tue Mar 03 12:39:15 UTC 2026","passed","Tue Mar 03 12:39:15 UTC 2026","com.apitest.photos.PhotoTest","Photos Tests","com.apitest.photos.PhotoTest","testGetPhotoNotFound"
"Verify PUT /posts/1 updates the post and returns 200 with updated data","284","testUpdatePost","REST Assured API Test Suite","Tue Mar 03 12:39:10 UTC 2026","passed","Tue Mar 03 12:39:10 UTC 2026","com.apitest.posts.PostTest","Posts Tests","com.apitest.posts.PostTest","testUpdatePost"
